"MAE train","MAE validation","MAE train, extra task","MAE validation, extra task","Learning rate","Epoch"
0.042412709444761276,0.043475862592458725,0.05441349372267723,0.0521911084651947,0.0003000000142492354,111
0.042360927909612656,0.0400991290807724,0.05387977510690689,0.0704030841588974,0.0003000000142492354,112
0.042999137192964554,0.04376157373189926,0.0572410449385643,0.05289305001497269,0.0003000000142492354,113
0.04218186438083649,0.03985217213630676,0.05561693385243416,0.0501025915145874,0.0003000000142492354,114
0.041983820497989655,0.04378477856516838,0.05329683795571327,0.05421240255236626,0.0003000000142492354,115
0.04231627658009529,0.045052435249090195,0.052482180297374725,0.049578893929719925,0.0003000000142492354,116
0.04219541698694229,0.04106433689594269,0.05250692740082741,0.04672810435295105,0.0003000000142492354,117
0.041156597435474396,0.03964602202177048,0.053960349410772324,0.09320105612277985,0.0003000000142492354,118
0.041832335293293,0.043129608035087585,0.05525916814804077,0.048473648726940155,0.0003000000142492354,119
0.041058193892240524,0.038506027311086655,0.05124809592962265,0.04591374099254608,0.0003000000142492354,120
0.04183203727006912,0.04387299716472626,0.08075712621212006,0.06254041194915771,0.0003000000142492354,121
0.04193893447518349,0.044541630893945694,0.059818290174007416,0.05345658212900162,0.0003000000142492354,122
0.04089472070336342,0.03906126320362091,0.0643252432346344,0.05354950577020645,0.0003000000142492354,123
0.04149356484413147,0.03795400634407997,0.05380699783563614,0.04860634356737137,0.0003000000142492354,124
0.04123784601688385,0.0432119257748127,0.05123531445860863,0.045722078531980515,0.0003000000142492354,125
0.04134900122880936,0.04273645952343941,0.05081199109554291,0.04845753684639931,0.0003000000142492354,126
0.04118870198726654,0.040357258170843124,0.05059680715203285,0.044599201530218124,0.0003000000142492354,127
0.040998924523591995,0.03920283168554306,0.05062451213598251,0.084839828312397,0.0003000000142492354,128
0.04050862416625023,0.039750538766384125,0.05758928507566452,0.04863646253943443,0.0003000000142492354,129
0.04065689072012901,0.047166381031274796,0.0502353310585022,0.047830961644649506,0.0003000000142492354,130
0.04261307790875435,0.039694029837846756,0.053566183894872665,0.05520294979214668,0.0003000000142492354,131
0.04141701012849808,0.04152907058596611,0.05161833390593529,0.04440214857459068,0.0003000000142492354,132
0.04071122035384178,0.039602819830179214,0.049274664372205734,0.04285604879260063,0.0003000000142492354,133
0.041252501308918,0.04089062660932541,0.05037530139088631,0.042660653591156006,0.0003000000142492354,134
0.04043838381767273,0.04485783725976944,0.04897843301296234,0.04461977258324623,0.0003000000142492354,135
0.04131023958325386,0.037416454404592514,0.048995889723300934,0.04465319961309433,0.0003000000142492354,136
0.041165173053741455,0.04443929344415665,0.04947155714035034,0.04744952172040939,0.0003000000142492354,137
0.041412804275751114,0.03852357715368271,0.05449571833014488,0.04592612385749817,0.0003000000142492354,138
0.040559712797403336,0.03858408331871033,0.05230196192860603,0.0444781593978405,0.0003000000142492354,139
0.041344333440065384,0.0435725636780262,0.0480959489941597,0.04318390041589737,0.0003000000142492354,140
0.04070829972624779,0.0404176265001297,0.047282639890909195,0.041184261441230774,0.0003000000142492354,141
0.04036747291684151,0.039625462144613266,0.04923418536782265,0.04981627315282822,0.0003000000142492354,142
0.040099043399095535,0.04366592690348625,0.04842549189925194,0.04881077632308006,0.0003000000142492354,143
0.04045894742012024,0.03744247928261757,0.0493929497897625,0.044653840363025665,0.0003000000142492354,144
0.03963258117437363,0.0398482121527195,0.053448040038347244,0.04670088365674019,0.0003000000142492354,145
0.04115785285830498,0.046155646443367004,0.04755285754799843,0.04909323900938034,0.0003000000142492354,146
0.04068000242114067,0.03952730819582939,0.048008400946855545,0.044612739235162735,0.0003000000142492354,147
0.03998797386884689,0.03953586891293526,0.0479913093149662,0.04329370707273483,0.0003000000142492354,148
0.04109150543808937,0.039728593081235886,0.04703807458281517,0.04498448222875595,0.0003000000142492354,149
0.04179093614220619,0.04372091218829155,0.04868103191256523,0.045599862933158875,0.0003000000142492354,150
0.04061145335435867,0.04511263594031334,0.04868970066308975,0.04359985888004303,0.0003000000142492354,151
0.040387772023677826,0.03809056431055069,0.046745989471673965,0.04464539512991905,0.0003000000142492354,152
0.040646567940711975,0.03966216370463371,0.046849325299263,0.04247896373271942,0.0003000000142492354,153
0.039871156215667725,0.0430881530046463,0.04739700257778168,0.052364904433488846,0.0003000000142492354,154
0.040630221366882324,0.04359670355916023,0.04754354804754257,0.04734661057591438,0.0003000000142492354,155
0.039716534316539764,0.04969808831810951,0.04809710755944252,0.044358786195516586,0.0003000000142492354,156
0.040565043687820435,0.045518506318330765,0.04790030047297478,0.04201819747686386,0.0003000000142492354,157
0.04017426818609238,0.03891904279589653,0.046595390886068344,0.04538947716355324,0.0003000000142492354,158
0.039808619767427444,0.0384063646197319,0.0479651615023613,0.046624165028333664,0.0003000000142492354,159
0.040736790746450424,0.04217282310128212,0.048505183309316635,0.04378151148557663,0.0003000000142492354,160
0.03939517214894295,0.039774976670742035,0.04641100764274597,0.044052690267562866,0.0003000000142492354,161
0.04003722965717316,0.0378042608499527,0.0513744130730629,0.04610592871904373,0.0003000000142492354,162
0.03976058214902878,0.03670460730791092,0.047742124646902084,0.04799797758460045,0.0003000000142492354,163
0.039986442774534225,0.037672508507966995,0.04678250849246979,0.0483965240418911,0.0003000000142492354,164
0.04012442007660866,0.03932291641831398,0.04650900512933731,0.044271476566791534,0.0003000000142492354,165
0.040612563490867615,0.04025282338261604,0.04582032188773155,0.038818180561065674,0.0003000000142492354,166
0.03960346803069115,0.04028474912047386,0.0461055152118206,0.052446264773607254,0.0003000000142492354,167
0.03864968195557594,0.041574135422706604,0.047086331993341446,0.04037431254982948,0.0003000000142492354,168
0.040150236338377,0.04865936189889908,0.06212238594889641,0.05614389106631279,0.0003000000142492354,169
0.040959592908620834,0.04225996881723404,0.05267225205898285,0.051555439829826355,0.0003000000142492354,170
0.03962389752268791,0.037733566015958786,0.05009922385215759,0.0434148833155632,0.0003000000142492354,171
0.03961227834224701,0.04274231195449829,0.04786229506134987,0.04095509275794029,0.0003000000142492354,172
0.03878919407725334,0.038285620510578156,0.048548296093940735,0.05003203824162483,0.0003000000142492354,173
0.03858492150902748,0.043873172253370285,0.04733746871352196,0.04231346771121025,0.0003000000142492354,174
0.03959895297884941,0.037381622940301895,0.050253089517354965,0.042226385325193405,0.0003000000142492354,175
0.03916901350021362,0.047067876905202866,0.04833421856164932,0.04833538085222244,0.0003000000142492354,176
0.03918035700917244,0.03765358403325081,0.04915545880794525,0.04371846467256546,0.0003000000142492354,177
0.04042574390769005,0.04353737831115723,0.04772643372416496,0.039613280445337296,0.0003000000142492354,178
0.04007740691304207,0.03974663466215134,0.0458347387611866,0.03977837413549423,0.0003000000142492354,179
0.04002530500292778,0.045011118054389954,0.04687386751174927,0.0456206314265728,0.0003000000142492354,180
0.038400907069444656,0.040280237793922424,0.049492862075567245,0.16292065382003784,0.0003000000142492354,181
0.039791956543922424,0.0469151996076107,0.055601879954338074,0.04930635169148445,0.0003000000142492354,182
0.039560381323099136,0.0435732938349247,0.04480529949069023,0.04350706934928894,0.0003000000142492354,183
0.03891206905245781,0.0385553278028965,0.046628355979919434,0.044828079640865326,0.0003000000142492354,184
0.039579201489686966,0.044432733207941055,0.04477805271744728,0.040625281631946564,0.0003000000142492354,185
0.03909698873758316,0.03962605819106102,0.04544496163725853,0.04546551778912544,0.0003000000142492354,186
0.040268924087285995,0.03844538331031799,0.04503067955374718,0.04087156802415848,0.0003000000142492354,187
0.03900907561182976,0.03611558675765991,0.0455351322889328,0.04355088248848915,0.0003000000142492354,188
0.041240282356739044,0.04625479876995087,0.04568174481391907,0.044382765889167786,0.0003000000142492354,189
0.03969898074865341,0.03789199888706207,0.05821295827627182,0.08720000088214874,0.0003000000142492354,190
0.040352679789066315,0.04139232262969017,0.051276423037052155,0.052172377705574036,0.0003000000142492354,191
0.03866083547472954,0.04020852968096733,0.04570943862199783,0.04921760782599449,0.0003000000142492354,192
0.038844116032123566,0.03707120940089226,0.044648490846157074,0.0455397330224514,0.0003000000142492354,193
0.03863842040300369,0.04258152097463608,0.0452568456530571,0.0462026484310627,0.0003000000142492354,194
0.03905650973320007,0.04225695878267288,0.045462217181921005,0.05086694657802582,0.0003000000142492354,195
0.039353445172309875,0.039459433406591415,0.04588402807712555,0.040979743003845215,0.0003000000142492354,196
0.038124144077301025,0.03938053548336029,0.044575877487659454,0.043263811618089676,0.0003000000142492354,197
0.038281574845314026,0.040236037224531174,0.04744018241763115,0.04666305333375931,0.0003000000142492354,198
0.04025302454829216,0.04188606142997742,0.043896306306123734,0.041886743158102036,0.0003000000142492354,199
0.04092882201075554,0.03919954225420952,0.04455431550741196,0.04170912876725197,0.0003000000142492354,200
0.033156782388687134,0.03324489668011665,0.038381338119506836,0.03697216883301735,9.999999747378752e-05,201
0.033018313348293304,0.03310030698776245,0.03773563727736473,0.03737578168511391,9.999999747378752e-05,202
0.03275923803448677,0.03284295275807381,0.03778510540723801,0.03702821582555771,9.999999747378752e-05,203
0.032645341008901596,0.03309434652328491,0.038000740110874176,0.03701027110219002,9.999999747378752e-05,204
0.0324450321495533,0.03310949355363846,0.03741574287414551,0.03800462931394577,9.999999747378752e-05,205
0.03282535448670387,0.03262293338775635,0.03759411722421646,0.03746718168258667,9.999999747378752e-05,206
0.03243151307106018,0.03263380378484726,0.03746261075139046,0.03861977905035019,9.999999747378752e-05,207
0.032550979405641556,0.033020731061697006,0.03761959448456764,0.03709694743156433,9.999999747378752e-05,208
0.03270043060183525,0.03316343575716019,0.03756323084235191,0.037236299365758896,9.999999747378752e-05,209
0.03257489204406738,0.03316251561045647,0.03712114319205284,0.0374576710164547,9.999999747378752e-05,210
0.032246582210063934,0.03331432864069939,0.037463292479515076,0.03701819106936455,9.999999747378752e-05,211
0.03239515423774719,0.03273997828364372,0.03749919310212135,0.037978749722242355,9.999999747378752e-05,212
0.032160818576812744,0.03372358903288841,0.0376608781516552,0.037440601736307144,9.999999747378752e-05,213
0.032257143408060074,0.03279160335659981,0.037006016820669174,0.03725648298859596,9.999999747378752e-05,214
0.031883884221315384,0.033239882439374924,0.03722032532095909,0.03789103403687477,9.999999747378752e-05,215
0.03223602473735809,0.03284787759184837,0.036863651126623154,0.03777803108096123,9.999999747378752e-05,216
0.0318029448390007,0.033176030963659286,0.0370306670665741,0.03740561380982399,9.999999747378752e-05,217
0.03187822923064232,0.03297458216547966,0.037551045417785645,0.04015368968248367,9.999999747378752e-05,218
0.03177462890744209,0.03294528275728226,0.03693206235766411,0.03721916675567627,9.999999747378752e-05,219
0.031826961785554886,0.033157166093587875,0.03698377683758736,0.03730195015668869,9.999999747378752e-05,220
0.03235284984111786,0.03289482742547989,0.037753961980342865,0.037112824618816376,9.999999747378752e-05,221
0.032063666731119156,0.03247838094830513,0.0367325022816658,0.03776098042726517,9.999999747378752e-05,222
0.03159230947494507,0.034138623625040054,0.03667302802205086,0.03875423222780228,9.999999747378752e-05,223
0.0318661592900753,0.032416459172964096,0.03661106526851654,0.037748388946056366,9.999999747378752e-05,224
0.031853336840867996,0.03274364024400711,0.03653687983751297,0.03878575190901756,9.999999747378752e-05,225
0.03168976306915283,0.03283177688717842,0.03668441250920296,0.037366751581430435,9.999999747378752e-05,226
0.03218630701303482,0.033167265355587006,0.03674188628792763,0.036922816187143326,9.999999747378752e-05,227
0.03195122256875038,0.03246073052287102,0.03646630793809891,0.03854794427752495,9.999999747378752e-05,228
0.031858429312705994,0.0331074558198452,0.03637192025780678,0.03898332640528679,9.999999747378752e-05,229
0.03150574862957001,0.033143527805805206,0.036448363214731216,0.03759641572833061,9.999999747378752e-05,230
0.03200558200478554,0.03265473246574402,0.037437811493873596,0.0373113676905632,9.999999747378752e-05,231
0.03213217481970787,0.032920531928539276,0.03936450555920601,0.0917077362537384,9.999999747378752e-05,232
0.031389713287353516,0.03366471827030182,0.05546696484088898,0.04166539013385773,9.999999747378752e-05,233
0.03142746537923813,0.03286958485841751,0.0403679721057415,0.036966465413570404,9.999999747378752e-05,234
0.031810931861400604,0.0331820510327816,0.03733931481838226,0.03698215261101723,9.999999747378752e-05,235
0.031404606997966766,0.03420448303222656,0.03689036890864372,0.037304170429706573,9.999999747378752e-05,236
0.031357649713754654,0.03356453403830528,0.036479752510786057,0.03676736727356911,9.999999747378752e-05,237
0.031839534640312195,0.032526012510061264,0.037371035665273666,0.03718213364481926,9.999999747378752e-05,238
0.03135240450501442,0.032644122838974,0.03616110235452652,0.0380004420876503,9.999999747378752e-05,239
0.03171377256512642,0.03231046348810196,0.036198075860738754,0.0409100204706192,9.999999747378752e-05,240
0.03144184127449989,0.032519422471523285,0.039693910628557205,0.036172572523355484,9.999999747378752e-05,241
0.03125465661287308,0.033666085451841354,0.03612646833062172,0.03661029785871506,9.999999747378752e-05,242
0.03196699544787407,0.03271157667040825,0.036026131361722946,0.03846580535173416,9.999999747378752e-05,243
0.03165501728653908,0.03271789848804474,0.03617090731859207,0.037511344999074936,9.999999747378752e-05,244
0.031212233006954193,0.03206197917461395,0.03607521206140518,0.03832615911960602,9.999999747378752e-05,245
0.03136780485510826,0.033614687621593475,0.03617152199149132,0.037482600659132004,9.999999747378752e-05,246
0.03177022188901901,0.03371070325374603,0.03986300528049469,0.03831188380718231,9.999999747378752e-05,247
0.03118363954126835,0.033783793449401855,0.03677048906683922,0.038004741072654724,9.999999747378752e-05,248
0.0321856327354908,0.03216753154993057,0.03603362664580345,0.03784942254424095,9.999999747378752e-05,249
0.03155349940061569,0.03222033008933067,0.03612315654754639,0.03703712299466133,9.999999747378752e-05,250
