Relative error MAE,Relative error MAE + Energy,Relative error Brutus numerical,Relative error Brutus,x1,y1,x2,y2,x3,y3
0.19163867831230164,0.06147636100649834,0.0002840774250216782,6.401569120526283e-08,0.01951588225876026,-0.6697899221539433,-0.5950417499167264,-0.1243068904722314,0.5755258676579662,0.7940968126261747
0.19847223162651062,0.05628718435764313,0.000308238115394488,6.401589198695751e-08,0.01996085640942035,-0.6726634309057087,-0.5972870355460407,-0.124147129469748,0.5773261791366203,0.7968105603754567
0.2009006291627884,0.051187075674533844,0.0008246298530139029,6.401608187053976e-08,0.02039129352288833,-0.6755162983244919,-0.5995102033669802,-0.1239980076904972,0.5791189098440919,0.7995143060149891
0.2030470073223114,0.04609336704015732,0.00026989763136953115,6.401626649738544e-08,0.02080734387648416,-0.6783486975555412,-0.6017114546742633,-0.1238594209131438,0.5809041107977791,0.802208118468685
0.2077605426311493,0.04102182388305664,0.0002976376854348928,6.401644176467576e-08,0.02120915373022404,-0.6811607977240698,-0.6038909859850873,-0.1237312678752935,0.5826818322548633,0.8048920655993633
0.19679811596870422,0.036022283136844635,0.00029653633828274906,6.401660959560701e-08,0.02159686546591015,-0.6839527640589774,-0.6060489891943572,-0.1236134501723073,0.5844521237284471,0.8075662142312847
0.18241845071315765,0.031042151153087616,0.00026459741638973355,6.401676973375302e-08,0.02197061771985546,-0.6867247580113243,-0.6081856517230877,-0.1235058721607352,0.5862150340032323,0.8102306301720594
0.14123114943504333,0.026060231029987335,0.0008043926791287959,6.40169230766054e-08,0.02233054550959523,-0.6894769373678483,-0.6103011566603768,-0.1234084408661141,0.5879706111507815,0.8128853782339625
0.11054817587137222,0.02113392762839794,0.00025227616424672306,6.401707000880344e-08,0.02267678035491373,-0.6922094563597725,-0.6123956828992596,-0.1233210658948967,0.5897189025443459,0.8155305222546692
0.1159246489405632,0.01628272235393524,0.00027980972663499415,6.4017210402134e-08,0.02300945039349409,-0.6949224657671448,-0.6144694052668028,-0.1232436593502901,0.5914599548733087,0.8181661251174349
0.12107108533382416,0.010247712023556232,0.00027292632148601115,6.401734720549813e-08,0.02332868049147861,-0.6976161130189308,-0.6165224946487027,-0.1231761357517951,0.593193814157224,0.8207922487707259
0.12664538621902466,0.015138084068894386,0.0002447732840664685,6.401747708535554e-08,0.02363459234920996,-0.7002905422890813,-0.618555118108695,-0.1231184119582562,0.5949205257594851,0.8234089542473375
0.1323055922985077,0.02596413902938366,0.0007288131164386868,6.401760286239416e-08,0.02392730460240608,-0.7029458945887622,-0.6205674390030363,-0.1230704070942371,0.5966401344006302,0.8260163016829993
0.12153715640306473,0.029961666092276573,0.00026294542476534843,6.401772210056535e-08,0.0242069329190057,-0.7055823078549351,-0.6225596170902972,-0.1230320424795518,0.5983526841712915,0.8286143503344869
0.04517395421862602,0.03388918936252594,0.00023823404626455158,6.401783787698315e-08,0.02447359009190823,-0.7081999170354789,-0.6245318086367156,-0.1230032415617917,0.6000582185448075,0.8312031585972706
0.008657856844365597,0.037787389010190964,0.0007213102071546018,6.401795019164761e-08,0.02472738612781609,-0.7107988541709941,-0.626484166517316,-0.1229839298516965,0.6017567803894999,0.8337827840226906
0.004469452425837517,0.041741691529750824,0.00023238317226059735,6.401805827528019e-08,0.02496842833237746,-0.7133792484734742,-0.6284168403130155,-0.1229740348612273,0.603448411980638,0.8363532833347015
0.00029330115648917854,0.04560767486691475,0.00025083066429942846,6.40181630253725e-08,0.02519682139181355,-0.715941226401963,-0.6303299764039055,-0.1229734860442095,0.605133155012092,0.8389147124461726
0.003866123501211405,0.04943704232573509,0.0006763616693206131,6.40182627751544e-08,0.02541266745120477,-0.7184849117353611,-0.6322237180588888,-0.1229822147394172,0.606811050607684,0.8414671264747783
0.007971376180648804,0.053303372114896774,0.0002171020460082218,6.401836111459235e-08,0.02561606618959998,-0.7210104256425031,-0.6340982055218493,-0.1230001541159847,0.6084821393322493,0.8440105797584878
0.012058112770318985,0.057104311883449554,0.00023314035206567496,6.401845483835915e-08,0.02580711489210269,-0.7235178867496206,-0.6359535760945237,-0.1230272391210278,0.610146461202421,0.8465451258706483
0.01611414924263954,0.06089327111840248,0.00024057440168689936,6.401854727999508e-08,0.02598590851908034,-0.72600741120533,-0.6377899642162251,-0.1230634064293755,0.6118040556971448,0.8490708176347055
0.020146161317825317,0.06466571241617203,0.00021579420717898756,6.401863497774678e-08,0.02615253977263359,-0.7284791127432311,-0.6396075015405538,-0.1231085943953087,0.6134549617679202,0.8515877071385398
0.024192562326788902,0.06840786337852478,0.000655505049508065,6.401872011123672e-08,0.02630709916045511,-0.7309331027422478,-0.6414063170092502,-0.1231627430062127,0.6150992178487951,0.8540958457484604
0.028204957023262978,0.07214492559432983,0.00021138884767424315,6.401880293689111e-08,0.02644967505720027,-0.7333694902847844,-0.6431865369233097,-0.1232257938380572,0.6167368618661094,0.8565952841228416
0.02775808796286583,0.0758344903588295,0.00022715180239174515,6.401888307007065e-08,0.02658035376348512,-0.735788382212811,-0.6449482850114847,-0.123297690012617,0.6183679312479996,0.859086072225428
0.00379735860042274,0.07950849831104279,0.00022653229825664312,6.401896243397169e-08,0.02669921956262098,-0.7381898831819567,-0.6466916824962916,-0.1233783761563562,0.6199924629336706,0.8615682593383128
0.011092166416347027,0.08315428346395493,0.00019906758097931743,6.401903897718479e-08,0.02680635477518843,-0.7405740957136978,-0.6484168481576321,-0.1234677983609,0.6216104933824437,0.8640418940745977
0.05299726873636246,0.08683270215988159,0.0006058069411665201,6.401911321256232e-08,0.02690183981154872,-0.7429411202457332,-0.6501238983941275,-0.1235659041450242,0.6232220585825788,0.8665070243907574
0.11726745963096619,0.09047146141529083,0.0002126966865034774,6.401918526831737e-08,0.02698575322238473,-0.7452910551805897,-0.651812947282279,-0.1236726424180945,0.6248271940598943,0.8689636975986842
0.1387525051832199,0.09408517181873322,0.0002003065892495215,6.401925501623685e-08,0.02705817174735879,-0.7476239969325755,-0.6534841066335321,-0.1237879634448921,0.6264259348861733,0.8714119603774676
0.13669003546237946,0.09766440093517303,0.0005959637346677482,6.401932578986104e-08,0.02711917036197046,-0.7499400399731104,-0.6551374860493394,-0.1239118188117667,0.628018315687369,0.8738518587848771
0.13462089002132416,0.1011742353439331,0.00018805415311362594,6.401939310173186e-08,0.02716882232269258,-0.7522392768745179,-0.6567731929743192,-0.1240441613940578,0.6296043706516267,0.8762834382685757
0.1325521618127823,0.10473398119211197,0.00020498728554230183,6.401945938789798e-08,0.02720719921045995,-0.7545217983523473,-0.6583913327475625,-0.1241849453247312,0.6311841335371025,0.8787067436770786
0.1305241733789444,0.10826735943555832,0.0005629922961816192,6.401952298158928e-08,0.02723437097258129,-0.7567876933062576,-0.6599920086521917,-0.1243341259641803,0.6327576376796104,0.8811218192704379
0.12847912311553955,0.1117723137140274,0.00018357994849793613,6.401958542136278e-08,0.02725040596314155,-0.7590370488595528,-0.6615753219632253,-0.1244916598711416,0.6343249160000838,0.8835287087306944
0.1264512836933136,0.11524725705385208,0.00020292226690798998,6.40196467072185e-08,0.02725537098195755,-0.7612699503973914,-0.6631413719938277,-0.1246575047746802,0.6358860010118702,0.8859274551720716
0.12441957741975784,0.11870863288640976,0.00019486871315166354,6.401970594166482e-08,0.02724933131214825,-0.7634864816037484,-0.6646902561400058,-0.1248316195471988,0.6374409248278575,0.8883181011509472
0.1223895251750946,0.12215205281972885,0.00017525105795357376,6.401976504789805e-08,0.02723235075637572,-0.7656867244971559,-0.6662220699238064,-0.1250139641784325,0.6389897191674306,0.8907006886755884
0.12040256708860397,0.12558135390281677,0.0005479864776134491,6.401982235914807e-08,0.02720449167181264,-0.7678707594652795,-0.6677369070350907,-0.1252044997503841,0.6405324153632781,0.8930752592156637
0.11838676780462265,0.11260761320590973,0.000169882012414746,6.401987684971017e-08,0.02716581500388695,-0.7700386652983736,-0.6692348593719286,-0.1254031884131679,0.6420690443680417,0.8954418537115415
0.11636725068092346,0.07426267117261887,0.00019218419038224965,6.40199330070424e-08,0.02711638031885354,-0.7721905192216578,-0.6707160170796677,-0.1256099933617231,0.6435996367608141,0.8978005125833809
0.11439667642116547,0.05450128763914108,0.00018543847545515746,6.401998621547362e-08,0.02705624583523969,-0.7743263969266435,-0.6721804685887319,-0.1258248788133617,0.6451242227534922,0.9001512757400052
0.11240702867507935,0.05897672846913338,0.00016492597933392972,6.40200398085441e-08,0.02698546845420861,-0.7764463726014729,-0.6736283006512013,-0.1260478099861224,0.6466428321969927,0.9024941825875953
0.11041511595249176,0.06217977777123451,0.0005006287829019129,6.402009211948371e-08,0.02690410378888385,-0.7785505189602726,-0.675059598376209,-0.1262787530778949,0.6481554945873251,0.9048292720381675
0.1084570661187172,0.06543844193220139,0.00017938108067028224,6.402014314829244e-08,0.02681220619267504,-0.7806389072715988,-0.6764744452642083,-0.1265176752462887,0.6496622390715333,0.9071565825178876
0.10648167133331299,0.06861189007759094,0.00016334278916474432,6.402019251033105e-08,0.02670982878664275,-0.7827116073859625,-0.6778729232401467,-0.1267645445892173,0.651163094453504,0.9094761519751797
0.08626165241003036,0.07176799327135086,0.000501867791172117,6.402024071845186e-08,0.02659702348594022,-0.7847686877624975,-0.6792551126855959,-0.1270193301261701,0.6526580891996557,0.9117880178886676
0.06084061414003372,0.06661336869001389,0.00015762957627885044,6.402028802908108e-08,0.02647384102536609,-0.7868102154947935,-0.6806210924698631,-0.1272820017801469,0.654147251444497,0.9140922172749404
0.0573146678507328,0.05563518777489662,0.0001709833595668897,6.402033431400558e-08,0.02634033098406207,-0.7888362563359196,-0.681970939980126,-0.1275525303602338,0.655630608996064,0.9163887866961534
0.07678990811109543,0.052828967571258545,0.0004668313777074218,6.402038059893009e-08,0.0261965418093866,-0.790846874722663,-0.6833047311506376,-0.1278308875447914,0.657108189341251,0.9186777622674545
0.09231965243816376,0.05577636882662773,0.00015370604523923248,6.402042688385459e-08,0.0260425208399959,-0.7928421337990181,-0.6846225404910136,-0.1281170458652393,0.6585800196510176,0.9209591796642574
0.09006761759519577,0.05873594805598259,0.00016327395860571414,6.402047201486132e-08,0.02587831432816041,-0.7948220954389523,-0.6859244411136474,-0.1284109786904119,0.6600461267854869,0.9232330741293642
0.08785191923379898,0.06166964769363403,0.0001631362974876538,6.402051599195025e-08,0.02570396746134487,-0.7967868202684562,-0.6872105047602879,-0.1287126602114665,0.661506537298943,0.9254994804799226
0.08557400107383728,0.06457898020744324,0.00014778634067624807,6.402055971261302e-08,0.02551952438307796,-0.7987363676869206,-0.6884808018277883,-0.1290220654273258,0.6629612774447103,0.9277584331142463
0.08334082365036011,0.06747454404830933,0.0004569192824419588,6.402060151007947e-08,0.02532502821313748,-0.8006707958878503,-0.6897354013930831,-0.129339170130634,0.6644103731799456,0.9300099660184843
0.08113463222980499,0.04576268792152405,0.00014083411952015013,6.402064279469358e-08,0.02512052106707419,-0.8025901618789452,-0.6909743712373934,-0.1296639508942129,0.6658538501703192,0.9322541127731581
0.07890193164348602,0.00663765100762248,0.00015274237375706434,6.402068407930767e-08,0.02490604407509811,-0.8044945215015559,-0.6921977778696999,-0.1299963850579965,0.6672917337946018,0.9344909065595524
0.07669828832149506,0.008329862728714943,0.0001532930473331362,6.40207262614134e-08,0.02468163740034882,-0.8063839294495474,-0.6934056865495116,-0.1303364507164308,0.6687240491491628,0.9367203801659783
0.07450634241104126,0.005802489351481199,0.00014303679927252233,6.402076767424058e-08,0.02444734025657115,-0.8082584392875797,-0.6945981613089395,-0.1306841267063255,0.6701508210523683,0.9389425659939052
0.0723065510392189,0.0032605230808258057,0.00041651379433460534,6.402080716387147e-08,0.024203190925216,-0.8101181034688297,-0.6957752649741108,-0.1310393925951392,0.6715720740488949,0.9411574960639689
0.07010757923126221,0.0007688055629841983,0.00014413814642466605,6.402084537137148e-08,0.02394922677198591,-0.8119629733521672,-0.6969370591859381,-0.1314022286696858,0.6729878324139522,0.9433652020218529
0.06794551014900208,0.001707906136289239,0.00013746126205660403,6.402088460457619e-08,0.02368548426284344,-0.8137930992187975,-0.6980836044202632,-0.1317726159252506,0.6743981201574197,0.9455657151440481
0.06575356423854828,0.004183585289865732,0.0004136227653361857,6.402092088887988e-08,0.0234119989795004,-0.8156085302883973,-0.6992149600074079,-0.1321505360550997,0.6758029610279075,0.9477590663434969
0.06358695030212402,0.006662500090897083,0.00012899468129035085,6.402095691675742e-08,0.0231288056344042,-0.8174093147347534,-0.7003311841511318,-0.1325359714403755,0.6772023785167276,0.949945286175129
0.061450548470020294,0.009125376120209694,0.0001420731277903542,6.402099255999568e-08,0.02283593808523785,-0.8191954997009112,-0.7014323339470275,-0.13292890514036,0.6785963958617897,0.9521244048412711
