All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
401.0,74.22321719330284,73.04181311860793,594.0,44.5,0.25
402.0,73.93513786400617,72.73906452209619,598.0,46.0,0.25
403.0,73.64224770019611,72.43205381249503,599.0,46.25,0.25
404.0,73.34463337753027,72.12086824114638,624.0,55.25,0.25
405.0,73.04238296969731,71.80559624587289,625.0,56.0,0.25
406.0,72.73558592235327,71.48632742584421,646.0,64.25,0.25
407.0,72.4243330266516,71.1631525161133,673.0,73.25,0.25
408.0,72.10871639237513,70.83616336182975,687.0,77.0,0.25
409.0,71.788829420678,70.50545289213777,688.0,77.25,0.25
410.0,71.46476677644489,70.17111509376605,708.0,80.5,0.25
411.0,71.136624360277,69.83324498431708,709.0,80.5,0.25
412.0,70.80449928011164,69.4919385852635,721.0,81.0,0.25
413.0,70.46848982248515,69.14729289465909,,,
414.0,70.12869542344649,68.79940585957235,,,
415.0,69.78521663913106,68.44837634825018,,,
416.0,69.43815511600279,68.09430412202003,,,
417.0,69.08761356077379,67.73728980693798,,,
418.0,68.73369571001002,67.37743486519116,,,
419.0,68.37650629943226,67.01484156626263,,,
420.0,68.0161510329216,66.64961295786678,,,
421.0,67.65273655123798,66.28185283666345,,,
422.0,67.28637040046206,65.91166571875931,,,
423.0,66.91716100016859,65.53915681000485,,,
424.0,66.54521761134171,65.16443197609512,,,
425.0,66.17065030404102,64.78759771248319,,,
426.0,65.79356992482839,64.4087611141145,,,
427.0,65.41408806396475,64.02802984499077,,,
428.0,65.03231702238703,63.645512107572394,,,
429.0,64.64836977847473,63.26131661202768,,,
430.0,64.26235995461575,62.875552545337705,,,
431.0,63.87440178358211,62.48832954026588,,,
432.0,63.4846100747246,62.099757644200636,,,
433.0,63.09310017999718,61.70994728788044,,,
434.0,62.69998795982035,61.31900925400967,,,
435.0,62.30538974879454,60.927054645774625,,,
436.0,61.909422321272835,60.534194855268396,,,
437.0,61.512202856803725,60.14054153183361,,,
438.0,61.11384890545378,59.74620655033217,,,
439.0,60.71447835302097,59.351301979350666,,,
440.0,60.31420938614834,58.955940049351035,,,
441.0,59.91316045734868,58.56023312077495,,,
442.0,59.511450249950855,58.16429365211154,,,
443.0,59.10919764297728,57.76823416793689,,,
444.0,58.70652167596402,57.372167226935105,,,
445.0,58.30354151373295,56.976205389909474,,,
446.0,57.900376411127276,56.580461187793176,,,
447.0,57.49714567771987,56.18504708966825,,,
448.0,57.093968642506,55.790075470802414,,,
449.0,56.69096461858983,55.39565858071235,,,
450.0,56.288252867875954,55.00190851126278,,,
451.0,55.88595256577583,54.6089371648105,,,
452.0,55.484182765940034,54.21685622240192,,,
453.0,55.08306236502637,53.82577711203383,,,
454.0,54.68271006751448,53.435810976985955,,,
455.0,54.28324435057753,53.0470686442345,,,
456.0,53.884783429020736,52.65966059295537,,,
457.0,53.48744522029797,52.27369692312648,,,
458.0,53.09134730961614,51.88928732423771,,,
459.0,52.69660691513791,51.5065410441176,,,
460.0,52.30334085329294,51.12556685788541,,,
461.0,51.911665504208464,50.74647303703772,,,
462.0,51.52169677726834,50.36936731867799,,,
463.0,51.133550076811694,49.994356874898045,,,
464.0,50.74734026798147,49.62154828232035,,,
465.0,50.3631816427315,49.25104749180898,,,
466.0,49.98118788600448,48.88295979835905,,,
467.0,49.60147204208833,48.5173898111721,,,
468.0,49.22414648116316,48.15444142392661,,,
469.0,48.84932286604713,47.79421778525175,,,
470.0,48.47711211915182,47.436821269412945,,,
471.0,48.10762438965675,47.08235344721739,,,
472.0,47.740969020912644,46.7309150571482,,,
473.0,47.37725451808323,46.38260597673461,,,
474.0,47.01658851603502,46.03752519416733,,,
475.0,46.65907774748478,45.69577078016641,,,
476.0,46.304828011413605,45.3574398601099,,,
477.0,45.95394414175805,45.02262858643113,,,
478.0,45.60652997638586,44.691432111292585,,,
479.0,45.26268832636735,44.36394455954395,,,
480.0,44.9225209455502,44.04025900197223,,,
481.0,44.586128500447074,43.72046742885129,,,
482.0,44.253610540445464,43.4046607237986,,,
483.0,43.925065468347356,43.09292863794647,,,
484.0,43.60059051124905,42.78535976443499,,,
485.0,43.28028169176839,42.48204151323428,,,
486.0,42.96423379962851,42.18306008630283,,,
487.0,42.65254036360659,41.88850045308926,,,
488.0,42.34529362385564,41.59844632638426,,,
489.0,42.04258450460754,41.31298013852975,,,
490.0,41.74450258726594,41.03218301799191,,,
491.0,41.451136083895804,40.7561347663047,,,
492.0,41.16257181111894,40.48491383539065,,,
493.0,40.87889516442212,40.218597305265014,,,
494.0,40.60019009288556,39.95726086212996,,,
495.0,40.326539074339955,39.70097877686476,,,
496.0,40.058023090958486,39.449823883918384,,,
497.0,39.79472160529161,39.20386756061011,,,
498.0,39.53671253675152,38.96317970684436,,,
499.0,39.28407223855328,38.72782872524543,,,
500.0,39.03687547511943,38.49788150171777,,,
501.0,38.79519539995482,38.273403386437074,,,
502.0,38.55910353399801,38.05445817527816,,,
503.0,38.328669744456136,37.841108091684305,,,
504.0,38.103962224128736,37.63341376898367,,,
505.0,37.885047471227296,37.43143423315741,,,
506.0,37.671990269696536,37.235226886064794,,,
507.0,37.46485367004241,37.04484748912976,,,
508.0,37.26369897067367,36.86035014749369,,,
509.0,37.068585699761584,36.68178729463902,,,
510.0,36.879571597623666,36.509209677487746,,,
511.0,36.696712599636406,36.34266634197934,,,
512.0,36.52006281968224,36.182204619132094,,,
513.0,36.349674534135445,36.027870111591795,,,
514.0,36.185598166391955,35.87970668067166,,,
515.0,36.027882271947355,35.73775643388704,,,
516.0,35.876573524027805,35.60205971298869,,,
517.0,35.731716699777934,35.4726550824977,,,
518.0,35.59335466700972,35.349579318745704,,,
519.0,35.46152837151675,35.23286739942307,,,
520.0,35.336276824956755,35.122552493638445,,,
521.0,35.217637093307054,35.01866595249217,,,
522.0,35.105644285895366,34.92123730016644,,,
523.0,35.000331545009885,34.83029422553461,,,
524.0,34.90173003609145,34.745862574292126,,,
525.0,34.809868938510576,34.66796634161128,,,
526.0,34.72477543693246,34.59662766532186,,,
527.0,34.64647471327207,34.53186681961968,,,
528.0,34.57498993924202,34.47370220930467,,,
529.0,34.510342269495375,34.422150364550355,,,
530.0,34.452550835365216,34.37722593620602,,,
531.0,34.4016327392031,34.338941691632975,,,
532.0,34.35760304931797,34.307308511076144,,,
533.0,34.32047479551685,34.28233538457193,,,
534.0,34.29025896524901,34.26402940939326,,,
535.0,34.26696450035435,34.25239578803259,,,
536.0,34.25059829441727,34.247437826723356,,,
537.0,34.241165190726605,34.24915693450038,,,
538.0,34.23866798084235,34.25755262279939,,,
539.0,34.24310740376956,34.272622505595905,,,
540.0,34.254482145739615,34.29436230008332,,,
541.0,34.27278884059908,34.32276582789005,,,
542.0,34.29802207080574,34.35782501683542,,,
543.0,34.33017436903197,34.39952990322375,,,
544.0,34.36923622037446,34.447868634676,,,
545.0,34.415196065169994,34.50282747349813,,,
546.0,34.46804030241634,34.5643908005854,,,
547.0,34.527753293797275,34.63254111986117,,,
548.0,34.59431736831034,34.70725906324927,,,
549.0,34.66771282749642,34.788523396178306,,,
550.0,34.74791795126904,34.8763110236165,,,
551.0,34.83490900434206,34.970596996635166,,,
552.0,34.928660243253745,35.07135451949914,,,
553.0,35.029143923985075,35.178554957281975,,,
554.0,35.13633031017008,35.29216784400397,,,
555.0,35.25018768189581,35.412160891290426,,,
556.0,35.37068234508925,35.538499997547916,,,
557.0,35.49777864148854,35.67114925765581,,,
558.0,35.63143895919535,35.810070973170426,,,
559.0,35.771623743805456,35.955225663038746,,,
560.0,35.91829151011429,36.10657207481882,,,
561.0,36.071398854393486,36.264067196403516,,,
562.0,36.23090046723576,36.42766626824448,,,
563.0,36.3967491469632,36.5973227960726,,,
564.0,36.56889581359586,36.77298856411147,,,
565.0,36.747289523376075,36.95461364878024,,,
566.0,36.9318774838444,37.14214643288161,,,
567.0,37.122605069462594,37.33553362027131,,,
568.0,37.31941583777903,37.5347202510047,,,
569.0,37.52225154613195,37.73964971695612,,,
570.0,37.731052168885206,37.950263777906734,,,
571.0,37.94575591519191,38.16650257809624,,,
572.0,38.16629924728025,38.388304663233626,,,
573.0,38.392616899256495,38.61560699796226,,,
574.0,38.624641896419035,38.8483449837743,,,
575.0,38.86230557507869,39.08645247736938,,,
576.0,39.10553760287824,39.3298618094523,,,
577.0,39.354265999606156,39.57850380396438,,,
578.0,39.608417158497865,39.832307797743084,,,
579.0,39.86791586801834,40.09120166060413,,,
580.0,40.13268533411966,40.355111815840786,,,
581.0,40.402647202966804,40.623963261133994,,,
582.0,40.67772158412513,40.89767958986782,,,
583.0,40.95782707420249,41.176183012843886,,,
584.0,41.24288078093915,41.459394380388815,,,
585.0,41.53279834773825,41.7472332048483,,,
586.0,41.827493978629775,42.03961768346139,,,
587.0,42.12688046366006,42.336464721608436,,,
588.0,42.43086920470043,42.63768995642653,,,
589.0,42.73937024166594,42.94320778078488,,,
590.0,43.05229227913748,43.25293136761421,,,
591.0,43.36954271337933,43.5667726945826,,,
592.0,43.691027659743234,43.88464256911119,,,
593.0,44.01665198045212,44.20645065372235,,,
594.0,44.346319312754346,44.53210549171325,,,
595.0,44.67993209744063,44.86151453314765,,,
596.0,45.017391607714856,45.19458416115799,,,
597.0,45.35859797841066,45.531219718551306,,,
598.0,45.70345023554458,45.871325534710216,,,
599.0,46.05184632619782,46.21480495278229,,,
600.0,46.40368314871656,46.5615603571495,,,
601.0,46.75885658322344,46.911493201170316,,,
602.0,47.11726152242996,47.26450403518623,,,
603.0,47.47879190274079,47.62049253478502,,,
604.0,47.843340735641874,47.97935752931265,,,
605.0,48.21080013936146,48.340997030625424,,,
606.0,48.581061370795894,48.70530826207488,,,
607.0,48.954014857690254,49.07218768771641,,,
608.0,49.32955023106428,49.44153104173384,,,
609.0,49.707556357874125,49.81323335807137,,,
610.0,50.087921373900215,50.187189000264596,,,
611.0,50.470532716851494,50.56329169146199,,,
612.0,50.855277159676206,50.94143454462843,,,
613.0,51.24204084406948,51.32151009292197,,,
614.0,51.63070931416761,51.703410320235776,,,
615.0,52.02116755041946,52.087026691895716,,,
616.0,52.41330000362401,52.47225018550562,,,
617.0,52.80699062912564,52.85897132193102,,,
618.0,53.20212292115511,53.24708019641274,,,
619.0,53.598579947307506,53.636466509801394,,,
620.0,53.99624438314632,54.0270195999041,,,
621.0,54.394998546923524,54.418628472934216,,,
622.0,54.79472443440541,54.81118183505527,,,
623.0,55.19530375379385,55.204568124010514,,,
624.0,55.59661796073264,55.59867554082834,,,
625.0,55.99854829338859,55.99339208159517,,,
626.0,56.40097580759718,56.3886055692866,,,
627.0,56.803781412061504,56.7842036856477,,,
628.0,57.20684590359591,57.18007400311344,,,
629.0,57.61005000240133,57.57610401676021,,,
630.0,58.01327438736472,57.97218117627939,,,
631.0,58.41639973136955,58.368192917963505,,,
632.0,58.81930673660861,58.764026696696746,,,
633.0,59.22187616988842,59.15957001793968,,,
634.0,59.623988897913776,59.55471046969987,,,
635.0,60.02552592254335,59.949335754478916,,,
636.0,60.42636841600504,60.343333721187044,,,
637.0,60.82639775606094,60.73659239701601,,,
638.0,61.22549556111147,61.12900001926145,,,
639.0,61.62354372522849,61.52044506708521,,,
640.0,62.02042445310621,61.91081629320951,,,
641.0,62.41602029492123,62.300002755532745,,,
642.0,62.81021418108926,62.68789384865897,,,
643.0,63.20288945691003,63.074379335331514,,,
644.0,63.59392991708899,63.459349377761995,,,
645.0,63.98321984012643,63.84269456884586,,,
646.0,64.37064402256317,64.22430596325547,,,
647.0,64.75608781307284,64.60407510840206,,,
648.0,65.13943714639088,64.98189407525729,,,
649.0,65.5205785770705,65.3576554890267,,,
650.0,65.89939931305437,65.73125255966494,,,
651.0,66.27578724905389,66.10257911222521,,,
652.0,66.64963099972428,66.47152961703385,,,
653.0,67.02081993262749,66.8379992196814,,,
654.0,67.38924420097186,67.20188377082188,,,
655.0,67.75479477611904,67.5630798557717,,,
656.0,68.11736347984944,67.92148482389977,,,
657.0,68.47684301637555,68.27699681780022,,,
658.0,68.83312700409411,68.62951480224022,,,
659.0,69.18611000706787,68.97893859287363,,,
660.0,69.53568756622774,69.32516888471312,,,
661.0,69.88175623028528,69.6681072803522,,,
662.0,70.22421358634759,70.00765631792953,,,
663.0,70.56295829022417,70.34371949882711,,,
664.0,70.89789009641838,70.67620131509497,,,
665.0,71.22890988779314,71.00500727659401,,,
666.0,71.55591970490275,71.33004393784996,,,
667.0,71.87882277498245,71.6512189246101,,,
668.0,72.19752354058662,71.96844096009579,,,
669.0,72.51192768786717,72.28161989094292,,,
670.0,72.82194217448402,72.59066671282321,,,
671.0,73.12747525713964,72.89549359573891,,,
672.0,73.42843651872847,73.19601390898384,,,
673.0,73.72473689509458,73.49214224576342,,,
674.0,74.01628870138828,73.78379444746699,,,
675.0,74.30300565801537,74.07088762758545,,,
676.0,74.58480291616961,74.3533401952673,,,
677.0,74.86159708294241,74.63107187850639,,,
678.0,75.13330624600161,74.90400374695506,,,
679.0,75.39984999783171,75.17205823435567,,,
680.0,75.66114945952934,75.4351591605849,,,
681.0,75.91712730414577,75.69323175330365,,,
682.0,76.1677077795707,75.94620266920722,,,
683.0,76.4128167309497,76.19400001486909,,,
684.0,76.65238162262895,76.43655336717288,,,
685.0,76.88633155962086,76.67379379332628,,,
686.0,77.11459730858437,76.90565387045156,,,
687.0,77.33711131831316,77.13206770474685,,,
688.0,77.55380773972622,77.35297095021294,,,
689.0,77.76462244535493,77.5683008269402,,,
690.0,77.96949304832017,77.77799613895046,,,
691.0,78.16835892079487,77.98199729158847,,,
692.0,78.36116121194547,78.18024630845876,,,
693.0,78.54784286534802,78.37268684790219,,,
694.0,78.72834863587295,78.55926421900804,,,
695.0,78.90262510603384,78.73992539715698,,,
696.0,79.07062070179533,78.9146190390905,,,
697.0,79.23228570783576,79.08329549750249,,,
698.0,79.38757228225931,79.24590683514876,,,
699.0,79.53643447075402,79.40240683847072,,,
700.0,79.67882822019126,79.55275103072903,,,
701.0,79.81471139166237,79.69689668464376,,,
702.0,79.94404377294894,79.83480283453737,,,
703.0,80.0667870904229,79.96643028797695,,,
704.0,80.182905020373,80.09174163691257,,,
705.0,80.29236319975402,80.21070126830858,,,
706.0,80.39512923635604,80.32327537426463,,,
707.0,80.49117271839032,80.42943196162378,,,
708.0,80.58046522348903,80.52914086106487,,,
709.0,80.6629803271165,80.62237373567649,,,
710.0,80.73869361038895,80.70910408901025,,,
711.0,80.8075826673009,80.78930727261097,,,
712.0,80.86962711135587,80.86296049302169,,,
713.0,80.92480858159928,80.93004281826148,,,
714.0,80.97311074805214,80.99053518377424,,,
715.0,81.01451931654366,81.04442039784678,,,
716.0,81.04902203294122,81.09168314649463,,,
717.0,81.07660868677686,81.13230999781423,,,
718.0,81.0972711142689,81.16628940580023,,,
719.0,81.1110032007378,81.19361171362681,,,
720.0,81.11780088241574,81.21426915639215,,,
721.0,81.11766214764918,81.22825586332513,,,
722.0,81.11058703749424,81.23556785945385,,,
723.0,81.09657764570447,81.23620306673524,,,
724.0,81.07563811811131,81.23016130464568,,,
725.0,81.04777465139715,81.21744429023225,,,
726.0,81.01299549126156,81.19805563762483,,,
727.0,80.97131092998112,81.17200085700892,,,
728.0,80.9227333033636,81.13928735305966,,,
