All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
171.0,34.24641375891362,34.12568781074428,,,
172.0,34.23946823831474,34.12583825833691,,,
173.0,34.23946823831474,34.13285983753876,,,
174.0,34.24641375891362,34.14675046192338,,,
175.0,34.26030274200373,34.16750600396266,,,
176.0,34.28113107197964,34.195120296253194,,,
177.0,34.308892576957646,34.229585133348984,,,
178.0,34.3435790306047,34.27089027419959,,,
179.0,34.38518015457599,34.31902344519323,,,
180.0,34.43368362156065,34.37397034380381,,,
181.0,34.48907505893462,34.43571464284086,,,
182.0,34.55133805301956,34.504237995301054,,,
183.0,34.62045415394658,34.579520039819954,,,
184.0,34.69640288112335,34.66153840672226,,,
185.0,34.779161729302864,34.75026872466887,,,
186.0,34.86870617525234,34.845684627898684,,,
187.0,34.96500968501992,34.947757764063056,,,
188.0,35.06804372179725,35.05645780265054,,,
189.0,35.17777775437559,35.171752443999495,,,
190.0,35.29417926619281,35.29360742889567,,,
191.0,35.41721376496884,35.42198654875227,,,
192.0,35.546844792926365,35.55685165636907,,,
193.0,35.683033937594146,35.698162677267675,,,
194.0,35.82574084318941,35.84587762159947,,,
195.0,35.97492322257616,35.99995259662269,,,
196.0,36.130536869795776,36.16034181974489,,,
197.0,36.29253567316615,36.32699763212704,,,
198.0,36.46087162894564,36.49987051284509,,,
199.0,36.63549485555757,36.67890909360489,,,
200.0,36.81635360837119,36.86406017400594,,,
201.0,37.003394295034795,37.055268737349735,,,
202.0,37.19656149135627,37.25247796698758,,,
203.0,37.39579795772645,37.45562926320342,,,
204.0,37.601044656080475,37.664662260626486,,,
205.0,37.81224076739204,37.87951484616849,,,
206.0,38.02932370969537,38.100123177480214,,,
207.0,38.252229156629625,38.32642170192199,,,
208.0,38.4808910565002,38.558343176042314,,,
209.0,38.715241651851244,38.79581868555886,,,
210.0,38.95521149954361,39.03877766583602,,,
211.0,39.20072949133249,39.28714792285289,,,
212.0,39.451722874938184,39.540855654655246,,,
213.0,39.708117275604266,39.799825473285495,,,
214.0,39.96983671813638,40.06398042718382,,,
215.0,40.23680364941531,40.33324202405388,,,
216.0,40.50893896137771,40.607530254186486,,,
217.0,40.78616201445749,40.886763614234,,,
218.0,41.06839066148106,41.17085913142867,,,
219.0,41.355541272009305,41.45973238823759,,,
220.0,41.64752875711913,41.753297547446884,,,
221.0,41.94426659461706,42.05146737766785,,,
222.0,42.24566685467774,42.35415327925725,,,
223.0,42.55164022589935,42.66126531064437,,,
224.0,42.862096041768545,42.97271221505653,,,
225.0,43.17694230752693,43.28840144763572,,,
226.0,43.49608572743097,43.60823920293772,,,
227.0,43.81943173239773,43.932130442806,,,
228.0,44.146884508027505,44.259978924611744,,,
229.0,44.478347022995905,44.59168722985193,,,
230.0,44.81372105780617,44.92715679309666,,,
231.0,45.15290723389386,45.266287931277446,,,
232.0,45.49580504307471,45.60897987330747,,,
233.0,45.84231287732757,45.95513079002527,,,
234.0,46.19232805890285,46.304637824452655,,,
235.0,46.545746870748346,46.65739712235825,,,
236.0,46.90246458724267,47.01330386311712,,,
237.0,47.262375505227865,47.37225229085777,,,
238.0,47.62537297533137,47.734135745887,,,
239.0,47.99134943356872,48.098846696383156,,,
240.0,48.36019643321688,48.46627677034874,,,
241.0,48.73180467694952,48.83631678781268,,,
242.0,49.10606404922402,49.20885679327242,,,
243.0,49.48286364891121,49.58378608836674,,,
244.0,49.862091822157694,49.96099326476928,,,
245.0,50.24363619547136,50.340366237292784,,,
246.0,50.627383709019945,50.72179227719477,,,
247.0,51.01322065013328,51.10515804567429,,,
248.0,51.401032686998626,51.490349627549904,,,
249.0,51.79070490253983,51.87725256510903,,,
250.0,52.18212182846958,52.265751892118566,,,
251.0,52.57516747950529,52.655732167986336,,,
252.0,52.96972538773791,53.0470775120638,,,
253.0,53.365678637143986,53.43967163807942,,,
254.0,53.76290989823032,53.833397888692396,,,
255.0,54.16130146280135,54.2281392701569,,,
256.0,54.56073527883844,54.623778487086234,,,
257.0,54.961092985481464,55.020197977306374,,,
258.0,55.36225594810148,55.417279946789094,,,
259.0,55.76410529345489,55.81490640465389,,,
260.0,56.16652194490803,56.212959198228255,,,
261.0,56.56938665772219,56.6113200481562,,,
262.0,56.97258005438847,57.00987058354443,,,
263.0,57.375982660001796,57.408492377135524,,,
264.0,57.779474937663956,57.80706698049803,,,
265.0,58.18293732390505,58.205475959222916,,,
266.0,58.586250264112564,58.60360092811559,,,
267.0,58.989294247958135,59.00132358637354,,,
268.0,59.391949844810945,59.39852575273886,,,
269.0,59.794097739127594,59.795089400615105,,,
270.0,60.195618765807986,60.19089669313832,,,
271.0,60.59639394550633,60.58583001819177,,,
272.0,60.99630451988749,60.979772023353604,,,
273.0,61.39523198681748,61.37260565076764,,,
274.0,61.79305813547827,61.76421417192653,,,
275.0,62.18966508139626,62.15448122235695,,,
276.0,62.58493530137387,62.543290836196746,,,
277.0,62.978751668314274,62.93052748065367,,,
278.0,63.37099748592874,63.31607609033525,,,
279.0,63.7615565233161,63.69982210143991,,,
280.0,64.15031304940467,64.08165148579913,,,
281.0,64.53715186724568,64.46145078476015,,,
282.0,64.92195834814876,64.83910714289975,,,
283.0,65.3046184656488,65.21450834155868,,,
284.0,65.68501882929455,65.58754283218678,,,
285.0,66.06304671824847,65.95809976948912,,,
286.0,66.4385901146886,66.32606904436308,,,
287.0,66.81153773700167,66.6913413166167,,,
288.0,67.18177907275835,67.05380804745867,,,
289.0,67.54920441146034,67.4133615317499,,,
290.0,67.91370487705014,67.76989493000767,,,
291.0,68.27517246017321,68.12330230015243,,,
292.0,68.63350005018357,68.47347862898795,,,
293.0,68.98858146688295,68.82031986340533,,,
294.0,69.34031149198431,69.16372294130208,,,
295.0,69.68858590029025,69.5035858222063,,,
296.0,70.03330149057722,69.83980751759758,,,
297.0,70.3743561161762,70.1722881209152,,,
298.0,70.71164871524113,70.50092883724483,,,
299.0,71.04507934069548,70.82563201267497,,,
300.0,71.37454918984896,71.14630116331438,,,
301.0,71.69996063367466,71.46284100396156,,,
302.0,72.0212172457389,71.77515747641847,,,
303.0,72.33822383077417,72.08315777743941,,,
304.0,72.65088645288779,72.38675038630691,,,
305.0,72.95911246339702,72.6858450920268,,,
306.0,73.26281052828288,72.98035302013383,,,
307.0,73.56189065525439,73.27018665910032,,,
308.0,73.85626422041527,73.55525988633974,,,
309.0,74.14584399452504,73.83548799379763,,,
310.0,74.430544168847,74.11078771312212,,,
311.0,74.71028038057517,74.38107724040673,,,
312.0,74.98496973783281,74.64627626049797,,,
313.0,75.25453084423508,74.90630597086061,,,
314.0,75.51888382300855,75.16108910499335,,,
315.0,75.77795034066041,75.41054995538835,,,
316.0,76.03165363019035,75.65461439602709,,,
317.0,76.27991851383834,75.89320990440675,,,
318.0,76.52267142536132,76.1262655830898,,,
319.0,76.75984043183263,76.35371218077083,,,
320.0,76.99135525495706,76.57548211285419,,,
321.0,77.21714729189608,76.79150948153651,,,
322.0,77.43714963559611,77.00173009538774,,,
323.0,77.65129709461469,77.20608148842544,,,
324.0,77.85952621243804,77.40450293867619,,,
325.0,78.06177528628456,77.59693548621877,,,
326.0,78.25798438538882,77.78332195070382,,,
327.0,78.44809536876019,77.96360694834476,,,
328.0,78.63205190241139,78.1377369083747,,,
329.0,78.80979947605135,78.30566008896474,,,
330.0,78.98128541923795,78.46732659259891,,,
331.0,79.14645891698521,78.62268838090071,,,
332.0,79.30527102482102,78.77169928890775,,,
333.0,79.4576746832904,78.91431503878927,,,
334.0,79.6036247319002,79.05049325300308,,,
335.0,79.74307792250113,79.18019346688787,,,
336.0,79.8759929321032,79.30337714068708,,,
337.0,80.00233037512052,79.42000767100075,,,
338.0,80.12205281504211,79.5300504016621,,,
339.0,80.23512477552525,79.63347263403533,,,
340.0,80.3415127509077,79.73024363673198,,,
341.0,80.44118521613636,79.82033465474251,,,
342.0,80.53411263610865,79.90371891798074,,,
343.0,80.6202674744245,79.98037164923842,,,
344.0,80.69962420154593,80.05027007154771,,,
345.0,80.77215930236207,80.11339341494917,,,
346.0,80.83785128315708,80.1697229226635,,,
347.0,80.8966806779793,80.21924185666496,,,
348.0,80.94863005440943,80.26193550265509,,,
349.0,80.99368401872606,80.29779117443485,,,
350.0,81.03182922046722,80.3267982176744,,,
351.0,81.06305435638637,80.34894801307888,,,
352.0,81.08735017380188,80.36423397894967,,,
353.0,81.10470947333869,80.37265157313999,,,
354.0,81.1151271110617,80.3741982944047,,,
355.0,81.1186,80.36887368314348,,,
356.0,81.1151271110617,80.35667932153738,,,
357.0,81.10470947333869,80.33761883307874,,,
358.0,81.08735017380188,80.31169788149438,,,
359.0,81.06305435638637,80.27892416906278,,,
360.0,81.03182922046722,80.23930743432531,,,
361.0,80.99368401872606,80.19285944919253,,,
362.0,80.94863005440943,80.1395940154461,,,
363.0,80.8966806779793,80.07952696063782,,,
364.0,80.83785128315708,80.01267613338645,,,
365.0,80.77215930236207,79.9390613980741,,,
366.0,80.69962420154593,79.85870462894363,,,
367.0,80.6202674744245,79.77162970359888,,,
368.0,80.53411263610865,79.67786249590945,,,
369.0,80.44118521613636,79.57743086832255,,,
370.0,80.34151275090771,79.47036466358371,,,
371.0,80.23512477552525,79.3566956958692,,,
372.0,80.12205281504212,79.23645774133263,,,
373.0,80.00233037512052,79.10968652806851,,,
374.0,79.87599293210322,78.97641972549579,,,
375.0,79.74307792250113,78.83669693316469,,,
376.0,79.6036247319002,78.6905596689898,,,
377.0,79.4576746832904,78.53805135691331,,,
378.0,79.30527102482102,78.37921731400175,,,
379.0,79.14645891698521,78.21410473698029,,,
380.0,78.98128541923796,78.04276268820846,,,
381.0,78.80979947605137,77.86524208110153,,,
382.0,78.63205190241139,77.68159566500185,,,
383.0,78.44809536876019,77.49187800950463,,,
384.0,78.25798438538882,77.29614548824291,,,
385.0,78.06177528628457,77.09445626213636,,,
386.0,77.85952621243803,76.88687026210911,,,
387.0,77.6512970946147,76.67344917128156,,,
388.0,77.43714963559611,76.45425640664153,,,
389.0,77.21714729189608,76.22935710020032,,,
390.0,76.99135525495709,75.99881807963895,,,
391.0,76.75984043183264,75.7627078484507,,,
392.0,76.52267142536132,75.5210965655857,,,
393.0,76.27991851383835,75.27405602460348,,,
394.0,76.03165363019036,75.02165963233988,,,
395.0,75.77795034066042,74.76398238709464,,,
396.0,75.51888382300857,74.50110085634607,,,
397.0,75.25453084423509,74.23309315399923,,,
398.0,74.98496973783283,73.96003891717501,,,
399.0,74.71028038057517,73.68201928254622,,,
400.0,74.43054416884702,73.39911686222828,,,
401.0,74.14584399452504,73.11141571923146,,,
402.0,73.85626422041528,72.81900134248201,,,
403.0,73.56189065525439,72.5219606214195,,,
404.0,73.2628105282829,72.22038182017809,,,
405.0,72.95911246339703,71.91435455135938,,,
406.0,72.6508864528878,71.60396974940429,,,
407.0,72.33822383077418,71.28931964357255,,,
408.0,72.0212172457389,70.97049773053718,,,
409.0,71.69996063367469,70.64759874660233,,,
410.0,71.37454918984895,70.32071863955305,,,
411.0,71.04507934069551,69.98995454014478,,,
412.0,70.71164871524113,69.65540473324141,,,
413.0,70.37435611617623,69.31716862861057,,,
414.0,70.0333014905772,68.9753467313844,,,
415.0,69.68858590029026,68.63004061219502,,,
416.0,69.34031149198432,68.2813528769933,,,
417.0,68.98858146688295,67.9293871365601,,,
418.0,68.63350005018359,67.57424797571873,,,
419.0,68.27517246017321,67.21604092225826,,,
420.0,67.91370487705015,66.85487241557635,,,
421.0,67.54920441146035,66.49084977505134,,,
422.0,67.18177907275835,66.12408116815293,,,
423.0,66.81153773700169,65.7546755783007,,,
424.0,66.43859011468861,65.38274277248021,,,
425.0,66.06304671824847,65.00839326862642,,,
426.0,65.68501882929456,64.63173830278373,,,
427.0,65.30461846564883,64.25288979605277,,,
428.0,64.92195834814876,63.871960321333724,,,
429.0,64.53715186724571,63.48906306987577,,,
430.0,64.15031304940466,63.10431181764285,,,
431.0,63.761556523316116,62.71782089150583,,,
432.0,63.370997485928726,62.32970513527081,,,
433.0,62.97875166831429,61.94007987555377,,,
434.0,62.58493530137386,61.54906088751204,,,
435.0,62.18966508139627,61.15676436044218,,,
436.0,61.79305813547828,60.763306863254925,,,
437.0,61.39523198681749,60.3688053098374,,,
438.0,60.9963045198875,59.97337692431264,,,
439.0,60.59639394550634,59.577139206207185,,,
440.0,60.195618765808,59.18020989553661,,,
441.0,59.79409773912761,58.782706937819626,,,
442.0,59.39194984481096,58.38474844903131,,,
443.0,58.98929424795815,57.98645268050545,,,
444.0,58.58625026411259,57.58793798379674,,,
445.0,58.182937323905065,57.18932277551335,,,
446.0,57.77947493766399,56.790725502129895,,,
447.0,57.37598266000179,56.39226460479171,,,
448.0,56.9725800543885,55.99405848412074,,,
449.0,56.5693866577222,55.596225465033335,,,
450.0,56.16652194490802,55.19888376158054,,,
451.0,55.764105293454904,54.80215144182156,,,
452.0,55.36225594810149,54.40614639274031,,,
453.0,54.96109298548148,54.01098628521591,,,
454.0,54.56073527883845,53.61678853905744,,,
455.0,54.161301462801354,53.22367028811325,,,
456.0,53.76290989823031,52.83174834546506,,,
457.0,53.365678637144015,52.44113916871782,,,
458.0,52.969725387737924,52.05195882539475,,,
459.0,52.57516747950532,51.66432295844851,,,
460.0,52.18212182846959,51.27834675189848,,,
461.0,51.790704902539844,50.89414489660445,,,
462.0,51.401032686998654,50.51183155618675,,,
463.0,51.01322065013327,50.13152033310319,,,
464.0,50.62738370901995,49.753324234892645,,,
465.0,50.24363619547137,49.377355640595326,,,
466.0,49.86209182215773,49.00372626736015,,,
467.0,49.482863648911206,48.63254713724837,,,
468.0,49.106064049224024,48.263928544244074,,,
469.0,48.73180467694954,47.89798002148067,,,
470.0,48.36019643321693,47.53481030869396,,,
471.0,47.991349433568736,47.17452731991049,,,
472.0,47.625372975331366,46.817238111381506,,,
473.0,47.262375505227894,46.46304884977174,,,
474.0,46.90246458724268,46.11206478061255,,,
475.0,46.54574687074836,45.7643901970286,,,
476.0,46.192328058902845,45.42012840874793,,,
477.0,45.84231287732756,45.079381711403826,,,
478.0,45.495805043074725,44.74225135613825,,,
479.0,45.15290723389388,44.40883751951557,,,
480.0,44.81372105780618,44.07923927375565,,,
481.0,44.47834702299591,43.753554557294876,,,
482.0,44.146884508027526,43.43188014568452,,,
483.0,43.81943173239772,43.114311622834165,,,
484.0,43.49608572743098,42.80094335260953,,,
485.0,43.176942307526936,42.491868450792694,,,
486.0,42.86209604176857,42.18717875741325,,,
487.0,42.55164022589934,41.8869648094584,,,
488.0,42.245666854677744,41.59131581397054,,,
489.0,41.94426659461708,41.3003196215397,,,
490.0,41.64752875711916,41.01406270019922,,,
491.0,41.35554127200932,40.73263010973224,,,
492.0,41.06839066148105,40.45610547639663,,,
493.0,40.78616201445749,40.18457096807576,,,
494.0,40.508938961377716,39.918107269862894,,,
495.0,40.23680364941532,39.656793560085944,,,
496.0,39.969836718136364,39.400707486780036,,,
497.0,39.70811727560427,39.1499251446148,,,
498.0,39.4517228749382,38.90452105228326,,,
499.0,39.200729491332496,38.66456813035886,,,
500.0,38.95521149954361,38.43013767962768,,,
501.0,38.715241651851244,38.20129935990162,,,
502.0,38.48089105650022,37.97812116931941,,,
503.0,38.25222915662963,37.760669424141284,,,
504.0,38.029323709695376,37.54900873904349,,,
505.0,37.81224076739205,37.34320200791825,,,
506.0,37.60104465608049,37.1433103851853,,,
507.0,37.39579795772645,36.949393267620124,,,
508.0,37.19656149135628,36.76150827670444,,,
509.0,37.00339429503478,36.57971124150434,,,
510.0,36.8163536083712,36.40405618208099,,,
511.0,36.63549485555757,36.2345952934387,,,
512.0,36.460871628945654,36.07137893001565,,,
513.0,36.29253567316615,35.91445559072116,,,
514.0,36.130536869795776,35.76387190452459,,,
515.0,35.974923222576166,35.61967261659973,,,
516.0,35.82574084318941,35.48190057502896,,,
517.0,35.683033937594146,35.35059671807128,,,
518.0,35.54684479292637,35.2258000619976,,,
519.0,35.41721376496885,35.10754768949734,,,
520.0,35.29417926619281,34.99587473865941,,,
521.0,35.1777777543756,34.890814392531205,,,
522.0,35.06804372179726,34.79239786925832,,,
523.0,34.96500968501993,34.70065441280835,,,
524.0,34.86870617525234,34.615611284281115,,,
525.0,34.77916172930286,34.537293753808214,,,
526.0,34.69640288112335,34.46572509304409,,,
527.0,34.62045415394658,34.400926568251016,,,
528.0,34.55133805301956,34.34291743397989,,,
529.0,34.48907505893462,34.291714927348885,,,
530.0,34.43368362156065,34.24733426292153,,,
531.0,34.38518015457599,34.20978862818572,,,
532.0,34.3435790306047,34.1790891796352,,,
533.0,34.308892576957646,34.15524503945441,,,
534.0,34.28113107197964,34.138263292807906,,,
535.0,34.26030274200373,34.12814898573504,,,
536.0,34.24641375891362,34.12490512365052,,,
537.0,34.23946823831474,34.12853267045143,,,
538.0,34.23946823831474,34.13903054823073,,,
539.0,34.24641375891362,34.156395637597626,,,
540.0,34.26030274200373,34.180622778604445,,,
541.0,34.28113107197964,34.2117047722799,,,
542.0,34.308892576957646,34.2496323827682,,,
543.0,34.3435790306047,34.29439434007347,,,
544.0,34.38518015457599,34.34597734340856,,,
545.0,34.43368362156065,34.40436606514731,,,
546.0,34.48907505893462,34.469543155379064,,,
547.0,34.55133805301956,34.54148924706413,,,
548.0,34.62045415394658,34.620182961788565,,,
549.0,34.69640288112335,34.705600916116694,,,
550.0,34.779161729302864,34.79771772853934,,,
551.0,34.86870617525234,34.896506027015874,,,
552.0,34.965009685019915,35.001936457107604,,,
553.0,35.06804372179725,35.11397769070034,,,
554.0,35.17777775437558,35.23259643531338,,,
555.0,35.29417926619281,35.357757443992185,,,
556.0,35.41721376496884,35.489423525781845,,,
557.0,35.546844792926365,35.62755555677815,,,
558.0,35.68303393759414,35.77211249175315,,,
559.0,35.825740843189394,35.923051376351395,,,
560.0,35.974923222576166,36.08032735985374,,,
561.0,36.13053686979577,36.24389370850439,,,
562.0,36.29253567316616,36.413701819397694,,,
563.0,36.460871628945625,36.58970123492017,,,
564.0,36.63549485555755,36.77183965774383,,,
565.0,36.81635360837117,36.96006296636594,,,
566.0,37.003394295034795,37.15431523119102,,,
567.0,37.19656149135626,37.354538731150036,,,
568.0,37.395797957726444,37.56067397085188,,,
569.0,37.60104465608048,37.77265969826224,,,
570.0,37.81224076739204,37.990432922904134,,,
571.0,38.02932370969536,38.21392893457539,,,
572.0,38.252229156629625,38.44308132257684,,,
573.0,38.48089105650021,38.67782199544597,,,
574.0,38.71524165185123,38.91808120118992,,,
575.0,38.955211499543594,39.16378754801204,,,
576.0,39.20072949133247,39.4148680255254,,,
577.0,39.451722874938184,39.67124802644763,,,
578.0,39.70811727560429,39.93285136876999,,,
579.0,39.96983671813636,40.19960031839453,,,
580.0,40.23680364941531,40.47141561223232,,,
581.0,40.50893896137771,40.748216481756174,,,
582.0,40.7861620144575,41.02992067700047,,,
