Distance (nm),Atom Count,C atom%,Co atom%,W atom%,WC atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,Ni atom%,OH atom%,P atom%,Al atom%,N atom%,Mn atom%,CrH atom%,Zr atom%,WO atom%,Ta atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,WC atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,Ni atom% Sigma,OH atom% Sigma,P atom% Sigma,Al atom% Sigma,N atom% Sigma,Mn atom% Sigma,CrH atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Ta atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
-4.650000184774399,31486,1.2894619831036016,88.0168963983993,1.8992568125516103,0,7.793940163882361,0.27631328209362893,0,0,0.18103283999237757,0.009528044210125135,0.11751254525821,0,0.01588007368354189,0.01588007368354189,0.006352029473416756,0.003176014736708378,0,0.003176014736708378,0,0.003176014736708378,0,0.2890173410404624,0.07940036841770946,0.06358098989536719,0.18302437682629177,0.07692530903508592,0,0.15107740625755747,0.02958293764043548,0,0,0.02395667121815405,0.0055007568135676714,0.01930758900835048,0,0.007101220942099521,0.007101220942099521,0.004491420459977956,0.0031759643009598745,0,0.0031759643009598745,0,0.0031759643009598745,0,0.0302534357833151,0.015873768013107074
-4.35000017285347,38974,1.29573561861754,88.20239133781496,1.8268589315954227,0,7.712834197157078,0.22065992713090776,0,0,0.25914712372350795,0.01539487863704008,0.10776415045928055,0,0.023092317955560118,0.035921383486426844,0,0.00769743931852004,0,0,0,0.0025658131061733463,0,0.2437522450864679,0.046184635911120236,0.057284703071981184,0.1633991084507223,0.06783617615543791,0,0.1351419439276381,0.023768105057482763,0,0,0.025752668937865913,0.006284449087954462,0.016619407296024156,0,0.00769655050862444,0.009598669109825464,0,0.004443947617658121,0,0,0,0.0025657801889777177,0,0.024977954744475582,0.010883309000604182
-4.050000160932541,49952,1.2151665598975017,88.41087443946188,1.9438661114670082,0,7.501201153106983,0.18217488789237668,0,0,0.30429212043561815,0.012011531069827035,0.10009609224855862,0,0.02402306213965407,0.030028827674567587,0.0040038436899423446,0.006005765534913518,0,0.0020019218449711723,0,0.0020019218449711723,0,0.21620755925688662,0.04604420243433696,0.04902150046292413,0.1432193625537265,0.06177234902387628,0,0.11785744224719889,0.01907971425533947,0,0,0.024643769795918324,0.00490339251232103,0.014148638682253044,0,0.006934027663563965,0.007752245749516681,0.0028310883460911738,0.0034673262238403037,0,0.002001901806415516,0,0.002001901806415516,0,0.020782079380336625,0.009598669312544649
-3.750000149011612,61982,1.2084153463908878,89.38562808557323,1.869897712239037,0,6.7293730437869055,0.17424413539414668,0,0,0.21457842599464358,0.01452034461617889,0.08873543932109322,0,0.019360459488238523,0.017747087864218646,0.008066858120099383,0.008066858120099383,0,0.003226743248039754,0,0.001613371624019877,0,0.22103191249072313,0.03549417572843729,0.04388693981137395,0.12372236285199208,0.054409816102525,0,0.1006298805691002,0.01675203592510516,0,0,0.018586335959377708,0.004839763458622936,0.011959774383982588,0,0.005588342205657717,0.00535047348446144,0.0036074631110084056,0.0036074631110084056,0,0.002281615220013417,0,0.0016133586091273962,0,0.01886314929148402,0.00756604058232997
-3.450000137090683,68932,1.340451459409273,89.8450647014449,1.9033250159577555,0,6.185806301862706,0.18133813033134105,0,0,0.1537747345209772,0.010154935298555098,0.09429582777229734,0,0.014507050426507283,0.01740846051180874,0.005802820170602913,0.0014507050426507283,0,0,0,0.0029014100853014565,0,0.20309870597110197,0.04061974119422039,0.043801064788974324,0.11504698813094814,0.05204430121123364,0,0.09175336354480597,0.01620466282431643,0,0,0.014924434306954164,0.0038380098800079128,0.011690442269838876,0,0.004587199377997791,0.005024952240807008,0.00290132590227536,0.0014506945198869607,0,0,0,0.002051576983341287,0,0.01714753376906294,0.007674850309924265
-3.150000125169754,58396,1.7398451948763616,89.57634084526337,2.5583944105760668,0,5.474690047263511,0.16610726762106995,0,0,0.11302143982464552,0.003424892115898349,0.08904719501335707,0,0.013699568463593397,0.010274676347695048,0.013699568463593397,0.0017124460579491746,0,0,0,0,0,0.20378108089595176,0.03596136721693267,0.05410687806062861,0.12644894488164485,0.06533778606378783,0,0.09413741604561714,0.016851624371282195,0,0,0.013904113559359884,0.0024217229682192867,0.012343124860585107,0,0.004843197097327062,0.004194403556714527,0.004843197097327062,0.0017124313955288958,0,0,0,0,0,0.018661537606325964,0.007846002538576632
-2.850000113248825,29056,3.71351872246696,84.78799559471366,5.031662995594713,0,5.61329845814978,0.1789647577092511,0,0,0.15143171806167402,0.006883259911894274,0.08948237885462555,0,0.03441629955947137,0.017208149779735685,0.006883259911894274,0.01032488986784141,0,0.006883259911894274,0,0,0,0.27533039647577096,0.07571585903083701,0.11093218148890754,0.2106893057710621,0.1282411122439691,0,0.13503506517534802,0.024795728920835453,0,0,0.02281189859575698,0.004867032246482337,0.017541084942974135,0,0.01088151653312004,0.007695056361023154,0.004867032246482337,0.0059607701992413255,0,0.004867032246482337,0,0,0,0.030740467625256413,0.01613656294494507
-2.550000101327896,16251,7.014952925973786,77.81674973847763,8.657928742846593,0,5.562734600947634,0.22767829672020184,0,0,0.17845055688880684,0.012306934957848749,0.12306934957848747,0,0.04307427235247061,0.006153467478924374,0.006153467478924374,0.018460402436773122,0,0.006153467478924374,0,0,0,0.2338317641991262,0.0923020121838656,0.20034517749333838,0.32591855623350086,0.220598414180521,0,0.1797942615457497,0.03738744704517092,0,0,0.033107856336967265,0.008701781653583261,0.027502204131877213,0,0.01627703790921955,0.006153278150201689,0.006153278150201689,0.010657134505047135,0,0.006153278150201689,0,0,0,0.0378881459963055,0.023821275692453202
-2.250000089406967,11489,11.759073896770825,69.44903821046218,12.864479066933587,0,4.9873792323091655,0.1827835320741579,0,0,0.17407955435634084,0.034815910871268174,0.11315171033162155,0,0.034815910871268174,0.026111933153451124,0.026111933153451124,0,0,0,0,0.008703977717817044,0,0.2263034206632431,0.11315171033162155,0.30052490863924486,0.42973868109760244,0.31235797852492153,0,0.20308868629965574,0.03985016696456914,0,0,0.03889147638894001,0.017404924802701015,0.03136487794092084,0,0.017404924802701015,0.015073763224217102,0.015073763224217102,0,0,0,0,0.00870359891343354,0,0.044331505073444175,0.03136487794092084
-1.9500000774860382,8586,17.59841602608898,59.037968786396455,18.6932215234102,0,3.610528767761472,0.2678779408339157,0,0,0.10482180293501049,0.05823433496389472,0.05823433496389472,0,0.04658746797111577,0.011646866992778943,0.034940600978336823,0,0,0.023293733985557886,0,0,0,0.2795248078266946,0.17470300489168414,0.41096906095687713,0.5307145612453403,0.42073632689476104,0,0.20132827000441736,0.055781548199389956,0,0,0.034922283492947744,0.026035602178269095,0.026035602178269095,0,0.023288307373024012,0.011646188725475407,0.020169440794915776,0,0,0.016469238774837008,0,0,0,0.056977961363302326,0.04506870205188189
