All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
68.0,62.97875166831428,62.272985912403854,,,
69.0,62.58493530137386,61.882097743031906,,,
70.0,62.18966508139626,61.48984527977341,,,
71.0,61.79305813547828,61.096345435110514,,,
72.0,61.39523198681748,60.70171549331261,,,
73.0,60.99630451988749,60.306073075479254,,,
74.0,60.59639394550634,59.9095361044827,,,
75.0,60.195618765807986,59.5122227698205,,,
76.0,59.79409773912761,59.11425149238864,,,
77.0,59.391949844810945,58.71574088918569,,,
78.0,58.98929424795815,58.316809737958515,,,
79.0,58.58625026411257,57.917576941800064,,,
80.0,58.18293732390505,57.51816149370984,,,
81.0,57.77947493766397,57.118682441127476,,,
82.0,57.375982660001796,56.71925885045022,,,
83.0,56.97258005438848,56.32000977154466,,,
84.0,56.5693866577222,55.92105420226342,,,
85.0,56.16652194490803,55.522511052977364,,,
86.0,55.764105293454904,55.12449911113385,,,
87.0,55.3622559481015,54.72713700585164,,,
88.0,54.96109298548147,54.330543172563004,,,
89.0,54.56073527883845,53.93483581771355,,,
90.0,54.16130146280135,53.54013288353027,,,
91.0,53.762909898230326,53.14655201286841,,,
92.0,53.36567863714398,52.75421051414749,,,
93.0,52.96972538773792,52.36322532638707,,,
94.0,52.575167479505296,51.973712984352545,,,
95.0,52.1821218284696,51.58578958382153,,,
96.0,51.79070490253984,51.199570746980996,,,
97.0,51.40103268699864,50.81517158796559,,,
98.0,51.013220650133285,50.43270667854739,,,
99.0,50.62738370901996,50.05229001398733,,,
100.0,50.24363619547135,49.67403497905842,,,
101.0,49.8620918221577,49.29805431425095,,,
102.0,49.482863648911206,48.9244600821697,,,
103.0,49.10606404922402,48.553363634133234,,,
104.0,48.73180467694952,48.184875576985156,,,
105.0,48.36019643321689,47.81910574012732,,,
106.0,47.99134943356873,47.45616314278466,,,
107.0,47.62537297533139,47.096155961511585,,,
108.0,47.262375505227865,46.73919149794953,,,
109.0,46.90246458724268,46.38537614684519,,,
110.0,46.54574687074835,46.03481536433921,,,
111.0,46.19232805890286,45.68761363653445,,,
112.0,45.842312877327565,45.34387444835355,,,
113.0,45.49580504307472,45.00370025269475,,,
114.0,45.15290723389386,44.6671924398954,,,
115.0,44.81372105780619,44.33445130751218,,,
116.0,44.478347022995905,44.00557603042695,,,
117.0,44.14688450802751,43.680664631287286,,,
118.0,43.81943173239773,43.3598139512904,,,
119.0,43.49608572743099,43.043119621319235,,,
120.0,43.17694230752693,42.730676033439316,,,
121.0,42.86209604176855,42.42257631276471,,,
122.0,42.55164022589935,42.1189122897018,,,
