Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
7.41000000, 0.42921872, 0.39743776, 0.82665649, 495.52817627, 1.14421580, 67.40248322
7.42000000, 0.42959897, 0.39806328, 0.82766224, 496.73797311, 1.13312676, 67.40695373
7.43000000, 0.42456876, 0.40327867, 0.82784742, 506.82497227, 1.08113396, 67.41138120
7.44000000, 0.41051120, 0.41623205, 0.82674325, 531.87791440, 0.94622497, 67.41560578
7.45000000, 0.39912791, 0.42573016, 0.82485807, 550.24805730, 0.86606369, 67.41930338
7.46000000, 0.40515982, 0.41945839, 0.82461821, 538.11791612, 0.94052788, 67.42268788
7.47000000, 0.41766029, 0.40758146, 0.82524175, 515.14693537, 1.07417537, 67.42636360
7.48000000, 0.41737933, 0.40676470, 0.82414402, 513.56724855, 1.07457240, 67.43056192
7.49000000, 0.41535923, 0.40688598, 0.82224521, 513.80181799, 1.09022936, 67.43476205
7.50000000, 0.43417211, 0.38868920, 0.82286131, 478.60771703, 1.24997633, 67.43902365
7.51000000, 0.46164229, 0.36369392, 0.82533622, 430.26474212, 1.44522237, 67.44391006
7.52000000, 0.46666397, 0.36037449, 0.82703846, 423.84467761, 1.43965822, 67.44956018
7.53000000, 0.44369088, 0.38345019, 0.82714107, 468.47503687, 1.25467535, 67.45518903
7.54000000, 0.41732852, 0.40893766, 0.82626617, 517.76994003, 1.02409659, 67.46009498
7.55000000, 0.40897275, 0.41809759, 0.82707034, 535.48602933, 0.87336118, 67.46409955
7.56000000, 0.40532978, 0.42137591, 0.82670569, 541.82656436, 0.80029183, 67.46751484
7.57000000, 0.40036754, 0.42462170, 0.82498924, 548.10420022, 0.80134935, 67.47064452
7.58000000, 0.40760810, 0.41593701, 0.82354511, 531.30728177, 0.90350832, 67.47377848
7.59000000, 0.43170471, 0.39280345, 0.82450816, 486.56502301, 1.07182114, 67.47731218
7.60000000, 0.45252620, 0.37281043, 0.82533663, 447.89682867, 1.26701239, 67.48150447
7.61000000, 0.46085541, 0.36500848, 0.82586388, 432.80720043, 1.37068129, 67.48646059
7.62000000, 0.46142662, 0.36592479, 0.82735141, 434.57943023, 1.33520181, 67.49182266
7.63000000, 0.44966036, 0.37902656, 0.82868692, 459.91935957, 1.17036352, 67.49704634
7.64000000, 0.42766253, 0.40017926, 0.82784180, 500.83047045, 0.98600355, 67.50162543
7.65000000, 0.41672836, 0.41194572, 0.82867408, 523.58778899, 0.91299635, 67.50548341
7.66000000, 0.40981170, 0.41915144, 0.82896314, 537.52425043, 0.91226165, 67.50905590
7.67000000, 0.39776608, 0.42897298, 0.82673906, 556.51994536, 0.82370849, 67.51262571
7.68000000, 0.40006444, 0.42468791, 0.82475235, 548.23226079, 0.82159600, 67.51584913
7.69000000, 0.42891252, 0.39639099, 0.82530351, 493.50363209, 0.97488811, 67.51906443
7.70000000, 0.46189562, 0.36514452, 0.82704014, 433.07032393, 1.15236995, 67.52287990
7.71000000, 0.47026252, 0.35932084, 0.82958336, 421.80683201, 1.16329775, 67.52739031
7.72000000, 0.43869614, 0.39080119, 0.82949732, 482.69247464, 0.95036681, 67.53194380
7.73000000, 0.39475326, 0.43196340, 0.82671665, 562.30366304, 0.71737233, 67.53566399
7.74000000, 0.38475890, 0.44066966, 0.82542856, 579.14231888, 0.68333027, 67.53847219
7.75000000, 0.41377203, 0.41206921, 0.82584125, 523.82663201, 0.91444383, 67.54114723
7.76000000, 0.45072726, 0.37697848, 0.82770575, 455.95820067, 1.18338076, 67.54472727
7.77000000, 0.46183336, 0.36610251, 0.82793586, 434.92314310, 1.24474304, 67.54936057
7.78000000, 0.45197697, 0.37574532, 0.82772229, 453.57315993, 1.15343239, 67.55423447
7.79000000, 0.44244865, 0.38614473, 0.82859338, 473.68649335, 1.07044835, 67.55875114
7.80000000, 0.43528871, 0.39435061, 0.82963933, 489.55736937, 0.97799359, 67.56294311
7.81000000, 0.42467654, 0.40470453, 0.82938108, 509.58272355, 0.86881560, 67.56677321
7.82000000, 0.41802420, 0.41049573, 0.82851993, 520.78338664, 0.88630734, 67.57017590
7.83000000, 0.42565230, 0.40270022, 0.82835252, 505.70620605, 0.98265459, 67.57364727
7.84000000, 0.44116638, 0.38936500, 0.83053138, 479.91477114, 1.10443829, 67.57749625
7.85000000, 0.43782444, 0.39241201, 0.83023645, 485.80794550, 1.14700607, 67.58182253
7.86000000, 0.42409090, 0.40521393, 0.82930484, 510.56794117, 1.05801073, 67.58631586
7.87000000, 0.42033720, 0.40821978, 0.82855698, 516.38149787, 0.99679172, 67.59046081
7.88000000, 0.43360910, 0.39510565, 0.82871475, 491.01766691, 0.98958908, 67.59436613
7.89000000, 0.45043124, 0.38048285, 0.83091408, 462.73593799, 1.00904578, 67.59824346
7.90000000, 0.44243319, 0.38834558, 0.83077877, 477.94312604, 0.96058257, 67.60219725
7.91000000, 0.42165841, 0.40738382, 0.82904223, 514.76469485, 0.84372929, 67.60596136
7.92000000, 0.41844337, 0.41053264, 0.82897600, 520.85476699, 0.76647453, 67.60926770
7.93000000, 0.43067800, 0.39885009, 0.82952810, 498.25973471, 0.85745620, 67.61227141
7.94000000, 0.44192569, 0.38838113, 0.83030682, 478.01188888, 0.92829620, 67.61563186
7.95000000, 0.43905790, 0.39166678, 0.83072468, 484.36660534, 0.90714439, 67.61927015
7.96000000, 0.42260661, 0.40699745, 0.82960406, 514.01741273, 0.86599600, 67.62282573
7.97000000, 0.41260088, 0.41608328, 0.82868416, 531.59018258, 0.85544452, 67.62622018
7.98000000, 0.42156216, 0.40646886, 0.82803102, 512.99507455, 0.93697851, 67.62957344
7.99000000, 0.44562562, 0.38435138, 0.82997700, 470.21799857, 1.05274939, 67.63324653
8.00000000, 0.45302166, 0.37802390, 0.83104556, 457.98012459, 1.08383760, 67.63737372
8.01000000, 0.43739336, 0.39246002, 0.82985338, 485.90080655, 0.96474540, 67.64162306
8.02000000, 0.42783840, 0.40194935, 0.82978776, 504.25397261, 0.86799014, 67.64540568
8.03000000, 0.43116669, 0.39912750, 0.83029419, 498.79626568, 0.85640139, 67.64880909
8.04000000, 0.43704562, 0.39396367, 0.83100929, 488.80898694, 0.84426812, 67.65216722
8.05000000, 0.43521712, 0.39545180, 0.83066892, 491.68714578, 0.81972487, 67.65547793
8.06000000, 0.43031592, 0.40084544, 0.83116137, 502.11891835, 0.81334225, 67.65869255
8.07000000, 0.41925785, 0.41148419, 0.83074204, 522.69514296, 0.78341847, 67.66188228
8.08000000, 0.40796716, 0.42127563, 0.82924279, 541.63261765, 0.71441765, 67.66495479
8.09000000, 0.41031456, 0.41828595, 0.82860051, 535.85033507, 0.75031012, 67.66775678
8.10000000, 0.42539616, 0.40332391, 0.82872007, 506.91248686, 0.88821402, 67.67069968
8.11000000, 0.44082581, 0.38820233, 0.82902814, 477.66606087, 1.00028179, 67.67418370
8.12000000, 0.44889755, 0.38040966, 0.82930721, 462.59438550, 1.05124722, 67.67810755
8.13000000, 0.45035282, 0.37984868, 0.83020150, 461.50940421, 1.07442332, 67.68223159
8.14000000, 0.44467962, 0.38596969, 0.83064931, 473.34794838, 1.06816648, 67.68644681
8.15000000, 0.43534609, 0.39554647, 0.83089255, 491.87024832, 0.96817992, 67.69063775
8.16000000, 0.43033544, 0.39975277, 0.83008821, 500.00559811, 0.88652288, 67.69443659
8.17000000, 0.44112919, 0.38980092, 0.83093011, 480.75787880, 0.90412046, 67.69791519
8.18000000, 0.45362593, 0.37970757, 0.83333350, 461.23648883, 0.89374400, 67.70146303
8.19000000, 0.44029054, 0.39327083, 0.83356137, 487.46898048, 0.81836271, 67.70497034
8.20000000, 0.40971464, 0.42128161, 0.83099625, 541.64418674, 0.70580887, 67.70818196
8.21000000, 0.39997724, 0.42930831, 0.82928555, 557.16849929, 0.65840015, 67.71095194
8.22000000, 0.41988498, 0.41062408, 0.83050906, 521.03162925, 0.81992758, 67.71353595
8.23000000, 0.43529888, 0.39572835, 0.83102723, 492.22202517, 0.96128234, 67.71675412
8.24000000, 0.43213845, 0.39744439, 0.82958284, 495.54099579, 0.99441279, 67.72052735
8.25000000, 0.43199846, 0.39691842, 0.82891688, 494.52372141, 0.96741931, 67.72443085
8.26000000, 0.44632646, 0.38413916, 0.83046562, 469.80755848, 0.92796147, 67.72822859
8.27000000, 0.45598073, 0.37644894, 0.83242967, 454.93401819, 0.89053101, 67.73187163
8.28000000, 0.44240960, 0.39029160, 0.83270120, 481.70689744, 0.79938986, 67.73536790
8.29000000, 0.41606603, 0.41485463, 0.83092066, 529.21386031, 0.67822830, 67.73850646
8.30000000, 0.40908910, 0.42041978, 0.82950889, 539.97734333, 0.64019323, 67.74116938
8.31000000, 0.43139547, 0.39919251, 0.83058798, 498.92200145, 0.73989193, 67.74368304
8.32000000, 0.45590719, 0.37621626, 0.83212345, 454.48399198, 0.87588457, 67.74658833
8.33000000, 0.45997093, 0.37267591, 0.83264684, 447.63666281, 0.94633705, 67.75002783
8.34000000, 0.44796327, 0.38453157, 0.83249484, 470.56650697, 0.91865335, 67.75374422
8.35000000, 0.43558577, 0.39743497, 0.83302074, 495.52276750, 0.85614505, 67.75735207
8.36000000, 0.42371006, 0.41028922, 0.83399928, 520.38397621, 0.77934423, 67.76071458
8.37000000, 0.40298201, 0.42992475, 0.83290676, 558.36075134, 0.62055228, 67.76377557
8.38000000, 0.38567656, 0.44423575, 0.82991232, 586.03943590, 0.49442179, 67.76621292
8.39000000, 0.39584270, 0.43310886, 0.82895156, 564.51909425, 0.50537075, 67.76815485
8.40000000, 0.41969635, 0.40994247, 0.82963881, 519.71332519, 0.60235743, 67.77013985
8.41000000, 0.43146863, 0.39575516, 0.82722378, 492.27387601, 0.71796672, 67.77250594
8.42000000, 0.45154169, 0.37620341, 0.82774510, 454.45914697, 0.90988675, 67.77532633
8.43000000, 0.47705632, 0.35348625, 0.83054257, 410.52223286, 1.11861739, 67.77890088
8.44000000, 0.48144054, 0.35126279, 0.83270333, 406.22188549, 1.16627030, 67.78329577
8.45000000, 0.45943844, 0.37396584, 0.83340428, 450.13149322, 1.05888539, 67.78787820
8.46000000, 0.43326126, 0.39888833, 0.83214959, 498.33368511, 0.89585474, 67.79203894
8.47000000, 0.43260288, 0.40113743, 0.83374031, 502.68364580, 0.80898992, 67.79555924
8.48000000, 0.43908784, 0.39648224, 0.83557008, 493.68011792, 0.76245207, 67.79873832
8.49000000, 0.42947364, 0.40478350, 0.83425715, 509.73545675, 0.67248994, 67.80173464
8.50000000, 0.41903365, 0.41477235, 0.83380599, 529.05471945, 0.53296753, 67.80437749
8.51000000, 0.41560374, 0.41780090, 0.83340464, 534.91219139, 0.49564364, 67.80647202
8.52000000, 0.41905315, 0.41307097, 0.83212412, 525.76411542, 0.54025608, 67.80841991
8.53000000, 0.43544717, 0.39700412, 0.83245128, 494.68946400, 0.66021945, 67.81054322
8.54000000, 0.45313387, 0.38045869, 0.83359256, 462.68921122, 0.82988529, 67.81313818
8.55000000, 0.45591259, 0.37835361, 0.83426620, 458.61780524, 0.88324198, 67.81640023
8.56000000, 0.44350774, 0.39081781, 0.83432555, 482.72462791, 0.79931867, 67.81987220
8.57000000, 0.42843879, 0.40530907, 0.83374785, 510.75193808, 0.64909549, 67.82301440
8.58000000, 0.42619826, 0.40729527, 0.83349352, 514.59342108, 0.61349183, 67.82556610
8.59000000, 0.43628865, 0.39804394, 0.83433259, 496.70056749, 0.65816156, 67.82797791
8.60000000, 0.44070146, 0.39436890, 0.83507036, 489.59273371, 0.71511360, 67.83056544
8.61000000, 0.43170646, 0.40278252, 0.83448898, 505.86538435, 0.70621036, 67.83337702
8.62000000, 0.41909096, 0.41474223, 0.83383319, 528.99648250, 0.60415590, 67.83615371
8.63000000, 0.41596981, 0.41576683, 0.83173663, 530.97813103, 0.56981822, 67.83852918
8.64000000, 0.43827959, 0.39468727, 0.83296685, 490.20848160, 0.70331953, 67.84076969
8.65000000, 0.45895876, 0.37591187, 0.83487063, 453.89527474, 0.81658608, 67.84353531
8.66000000, 0.45358069, 0.38116206, 0.83474275, 464.04959928, 0.75522622, 67.84674652
8.67000000, 0.43872709, 0.39527803, 0.83400512, 491.35106476, 0.63393017, 67.84971654
8.68000000, 0.43547664, 0.39966281, 0.83513944, 499.83159632, 0.57951975, 67.85220959
8.69000000, 0.43527488, 0.40010853, 0.83538341, 500.69366886, 0.57587400, 67.85448872
8.70000000, 0.43465577, 0.39993405, 0.83458981, 500.35620000, 0.60518100, 67.85675358
8.71000000, 0.44011387, 0.39535154, 0.83546541, 491.49324006, 0.66507937, 67.85913380
8.72000000, 0.44340914, 0.39165030, 0.83505944, 484.33473123, 0.69731224, 67.86174974
8.73000000, 0.44570271, 0.38989773, 0.83560044, 480.94511089, 0.72452396, 67.86449258
8.74000000, 0.44177495, 0.39479222, 0.83656717, 490.41147722, 0.65372501, 67.86734259
8.75000000, 0.42333194, 0.41246195, 0.83579389, 524.58622253, 0.49887731, 67.86991418
8.76000000, 0.40429623, 0.43006249, 0.83435872, 558.62714662, 0.34070206, 67.87187661
8.77000000, 0.40107468, 0.43221183, 0.83328651, 562.78416192, 0.31417870, 67.87321674
8.78000000, 0.41591641, 0.41575853, 0.83167494, 530.96208548, 0.42759530, 67.87445254
8.79000000, 0.44954433, 0.38279588, 0.83234021, 467.20953350, 0.70091130, 67.87613463
8.80000000, 0.48051822, 0.35446193, 0.83498015, 412.40928228, 0.92713761, 67.87889221
8.81000000, 0.48160876, 0.35361887, 0.83522763, 410.77874415, 0.92104418, 67.88254012
8.82000000, 0.46866776, 0.36774911, 0.83641687, 438.10782224, 0.79043851, 67.88616423
8.83000000, 0.45213116, 0.38597471, 0.83810587, 473.35765290, 0.69055477, 67.88927455
8.84000000, 0.43213863, 0.40503739, 0.83717602, 510.22648771, 0.61560581, 67.89199192
8.85000000, 0.42540228, 0.41251001, 0.83791228, 524.67916773, 0.57663413, 67.89441440
8.86000000, 0.42016273, 0.41749973, 0.83766246, 534.32971393, 0.49142179, 67.89668359
8.87000000, 0.41314183, 0.42266914, 0.83581097, 544.32777992, 0.39282201, 67.89861745
8.88000000, 0.41668733, 0.41943842, 0.83612575, 538.07930074, 0.38192139, 67.90016326
8.89000000, 0.41695120, 0.41825619, 0.83520739, 535.79276101, 0.36166948, 67.90166621
8.90000000, 0.41489088, 0.41760420, 0.83249508, 534.53176541, 0.39733108, 67.90308946
8.91000000, 0.43279347, 0.39985696, 0.83265043, 500.20710287, 0.56181734, 67.90465313
8.92000000, 0.45688251, 0.37735153, 0.83423404, 456.67970921, 0.70211349, 67.90686433
8.93000000, 0.46329594, 0.37161059, 0.83490653, 445.57624202, 0.74696998, 67.90962789
8.94000000, 0.45466669, 0.37989846, 0.83456514, 461.60567485, 0.70603171, 67.91256817
8.95000000, 0.45145217, 0.38447301, 0.83592517, 470.45324182, 0.68097375, 67.91534739
8.96000000, 0.44870773, 0.38842547, 0.83713320, 478.09763136, 0.67809826, 67.91802807
8.97000000, 0.43840814, 0.39826028, 0.83666842, 497.11899308, 0.61173681, 67.92069754
8.98000000, 0.43025072, 0.40711988, 0.83737060, 514.25420304, 0.57250440, 67.92310582
8.99000000, 0.41851892, 0.41881735, 0.83733627, 536.87809924, 0.49528504, 67.92535970
9.00000000, 0.40391186, 0.43095102, 0.83486288, 560.34564066, 0.40007671, 67.92730959
9.01000000, 0.40680297, 0.42708384, 0.83388681, 552.86619168, 0.40428907, 67.92888463
9.02000000, 0.42397760, 0.40996323, 0.83394083, 519.75348760, 0.51277415, 67.93047629
9.03000000, 0.44074116, 0.39231341, 0.83305457, 485.61723865, 0.60886196, 67.93249520
9.04000000, 0.45759757, 0.37678670, 0.83438427, 455.58727847, 0.68673466, 67.93489257
9.05000000, 0.45983120, 0.37657673, 0.83640793, 455.18118167, 0.71707720, 67.93759671
9.06000000, 0.43689603, 0.39816005, 0.83505608, 496.92513619, 0.60419351, 67.94042046
9.07000000, 0.41977788, 0.41405808, 0.83383596, 527.67327297, 0.53040543, 67.94279973
9.08000000, 0.42700069, 0.40806805, 0.83506874, 516.08804758, 0.57839486, 67.94488845
9.09000000, 0.43630628, 0.39915617, 0.83546246, 498.85172021, 0.57323209, 67.94716626
9.10000000, 0.43523931, 0.39948777, 0.83472708, 499.49305135, 0.54389142, 67.94942381
9.11000000, 0.43046777, 0.40451412, 0.83498189, 509.21443984, 0.52681983, 67.95156586
9.12000000, 0.42394024, 0.41037796, 0.83431820, 520.55560298, 0.48031317, 67.95364072
9.13000000, 0.42238492, 0.41129083, 0.83367575, 522.32116909, 0.44592510, 67.95553244
9.14000000, 0.42956814, 0.40374658, 0.83331472, 507.72995918, 0.52540592, 67.95728875
9.15000000, 0.44300075, 0.39096652, 0.83396727, 483.01223498, 0.60394636, 67.95935822
9.16000000, 0.45120879, 0.38400096, 0.83520975, 469.54026281, 0.67167873, 67.96173718
9.17000000, 0.44571919, 0.38903068, 0.83474987, 479.26816178, 0.66381678, 67.96438307
9.18000000, 0.43937475, 0.39488677, 0.83426152, 490.59433320, 0.64357950, 67.96699809
9.19000000, 0.44559137, 0.38947208, 0.83506345, 480.12187951, 0.70355048, 67.96953348
9.20000000, 0.45415247, 0.38315130, 0.83730377, 467.89694529, 0.76569330, 67.97230526
9.21000000, 0.44281972, 0.39374058, 0.83656031, 488.37751824, 0.69329285, 67.97532202
9.22000000, 0.42767710, 0.40873665, 0.83641375, 517.38117071, 0.59932944, 67.97805361
9.23000000, 0.41984344, 0.41620097, 0.83604442, 531.81780814, 0.53689110, 67.98041503
9.24000000, 0.42092466, 0.41436880, 0.83529346, 528.27423464, 0.53896725, 67.98253047
9.25000000, 0.43096289, 0.40426538, 0.83522828, 508.73337038, 0.59682506, 67.98465415
9.26000000, 0.44217429, 0.39336457, 0.83553886, 487.65027787, 0.65101636, 67.98700593
9.27000000, 0.44608422, 0.38944941, 0.83553364, 480.07803402, 0.63627363, 67.98957137
9.28000000, 0.44170985, 0.39402073, 0.83573058, 488.91934567, 0.53071921, 67.99207880
9.29000000, 0.43409353, 0.39998370, 0.83407723, 500.45222835, 0.45498520, 67.99417027
9.30000000, 0.44438830, 0.39044024, 0.83482854, 481.99437987, 0.54944171, 67.99596329
9.31000000, 0.46112710, 0.37648799, 0.83761509, 455.00953922, 0.67698357, 67.99812868
9.32000000, 0.45464989, 0.38274768, 0.83739757, 467.11632341, 0.65753709, 68.00079690
9.33000000, 0.43829016, 0.39876946, 0.83705962, 498.10379248, 0.55810175, 68.00338857
9.34000000, 0.42793512, 0.40933915, 0.83727427, 518.54645974, 0.49856971, 68.00558834
9.35000000, 0.42284986, 0.41425279, 0.83710265, 528.04984659, 0.46028406, 68.00755348
9.36000000, 0.41798673, 0.41892136, 0.83690809, 537.07926853, 0.38301966, 68.00936774
9.37000000, 0.40892782, 0.42553171, 0.83445953, 549.86423818, 0.28952039, 68.01087743
9.38000000, 0.41344183, 0.42014773, 0.83358956, 539.45117641, 0.31675245, 68.01201852
9.39000000, 0.42938244, 0.40464701, 0.83402945, 509.47146996, 0.42255307, 68.01326699
9.40000000, 0.44297725, 0.39035067, 0.83332792, 481.82114314, 0.55005111, 68.01493264
9.41000000, 0.45741931, 0.37722723, 0.83464655, 456.43930169, 0.64428096, 68.01710104
9.42000000, 0.46071986, 0.37629517, 0.83701503, 454.63660909, 0.64553024, 68.01964105
9.43000000, 0.43756530, 0.39887988, 0.83644519, 498.31735592, 0.47936212, 68.02218609
9.44000000, 0.41108135, 0.42339404, 0.83447538, 545.72979775, 0.32365399, 68.02407597
9.45000000, 0.41199325, 0.42126773, 0.83326098, 541.61734333, 0.35012579, 68.02535189
9.46000000, 0.44169973, 0.39337527, 0.83507501, 487.67097764, 0.52952333, 68.02673221
9.47000000, 0.46172712, 0.37463551, 0.83636263, 451.42668378, 0.66533518, 68.02882003
9.48000000, 0.45498666, 0.38075805, 0.83574472, 463.26820892, 0.61360522, 68.03144352
9.49000000, 0.44541656, 0.39028830, 0.83570486, 481.70050857, 0.50753203, 68.03386310
9.50000000, 0.44544645, 0.39220473, 0.83765118, 485.40704957, 0.48870526, 68.03586440
9.51000000, 0.43640551, 0.40146223, 0.83786773, 503.31182756, 0.45218725, 68.03779152
9.52000000, 0.42201187, 0.41378158, 0.83579345, 527.13848848, 0.41904001, 68.03957465
9.53000000, 0.43063119, 0.40494837, 0.83557956, 510.05433024, 0.47684914, 68.04122708
9.54000000, 0.45570807, 0.38208250, 0.83779057, 465.82980283, 0.62674204, 68.04310758
9.55000000, 0.46522758, 0.37322849, 0.83845607, 448.70539731, 0.67243192, 68.04557939
9.56000000, 0.45849943, 0.37994046, 0.83843989, 461.68691434, 0.61305445, 68.04823152
9.57000000, 0.45056036, 0.38843161, 0.83899197, 478.10951391, 0.56786005, 68.05064951
9.58000000, 0.44507198, 0.39465189, 0.83972387, 490.14006689, 0.54766058, 68.05288931
9.59000000, 0.44015702, 0.39952147, 0.83967849, 499.55823961, 0.51380025, 68.05504949
9.60000000, 0.43732160, 0.40273757, 0.84005917, 505.77844403, 0.46009779, 68.05707615
9.61000000, 0.43151135, 0.40820440, 0.83971575, 516.35175494, 0.42060568, 68.05889099
9.62000000, 0.42406183, 0.41464648, 0.83870831, 528.81128631, 0.35027838, 68.06055007
9.63000000, 0.42409104, 0.41385582, 0.83794686, 527.28208515, 0.35725238, 68.06193172
9.64000000, 0.43432155, 0.40336387, 0.83768541, 506.98975807, 0.44994684, 68.06334090
9.65000000, 0.44950351, 0.38895312, 0.83845663, 479.11815861, 0.55559691, 68.06511587
9.66000000, 0.45722077, 0.38203799, 0.83925876, 465.74371763, 0.60142456, 68.06730775
9.67000000, 0.45068065, 0.38904918, 0.83972983, 479.30394671, 0.56383396, 68.06968053
9.68000000, 0.43825526, 0.40055651, 0.83881177, 501.56010276, 0.51604416, 68.07190507
9.69000000, 0.43718598, 0.40219977, 0.83938576, 504.73830658, 0.49730776, 68.07394108
9.70000000, 0.44048580, 0.39905474, 0.83954054, 498.65555245, 0.50344664, 68.07590322
9.71000000, 0.44209688, 0.39805311, 0.84014998, 496.71830221, 0.47404421, 68.07788964
9.72000000, 0.43596235, 0.40367619, 0.83963854, 507.59382066, 0.40741678, 68.07976009
9.73000000, 0.43027562, 0.40834693, 0.83862256, 516.62743281, 0.36739663, 68.08136762
9.74000000, 0.43515122, 0.40410092, 0.83925214, 508.41528495, 0.37678521, 68.08281725
9.75000000, 0.43895683, 0.39949397, 0.83845079, 499.50504525, 0.39029876, 68.08430396
9.76000000, 0.44722389, 0.39088704, 0.83811094, 482.85852625, 0.49671763, 68.08584404
9.77000000, 0.45989177, 0.38039423, 0.84028601, 462.56454791, 0.63487738, 68.08780420
9.78000000, 0.45808369, 0.38212975, 0.84021344, 465.92118923, 0.63210078, 68.09030974
9.79000000, 0.45135355, 0.38934098, 0.84069453, 479.86831633, 0.52485238, 68.09280441
9.80000000, 0.44401726, 0.39748163, 0.84149889, 495.61302043, 0.41851789, 68.09487582
9.81000000, 0.43802007, 0.40221620, 0.84023627, 504.77008178, 0.40064807, 68.09652754
9.82000000, 0.44791086, 0.39381893, 0.84172979, 488.52904650, 0.45464089, 68.09810875
9.83000000, 0.45226037, 0.39135531, 0.84361568, 483.76419342, 0.46874775, 68.09990315
9.84000000, 0.43285175, 0.40886727, 0.84171902, 517.63381290, 0.39347608, 68.10175329
9.85000000, 0.42069040, 0.41925951, 0.83994991, 537.73327620, 0.34563049, 68.10330631
9.86000000, 0.43700003, 0.40426121, 0.84126124, 508.72529943, 0.40604423, 68.10467047
9.87000000, 0.45131457, 0.39160297, 0.84291754, 484.24318866, 0.44785331, 68.10627318
9.88000000, 0.43952207, 0.40113438, 0.84065645, 502.67773723, 0.35174856, 68.10804099
9.89000000, 0.43321796, 0.40626305, 0.83948101, 512.59702114, 0.31517802, 68.10942940
9.90000000, 0.44892512, 0.39154383, 0.84046895, 484.12881241, 0.38364167, 68.11067345
9.91000000, 0.46679440, 0.37536187, 0.84215626, 452.83152625, 0.49206298, 68.11218784
9.92000000, 0.46474983, 0.37798284, 0.84273267, 457.90070271, 0.48365201, 68.11413038
9.93000000, 0.44482913, 0.39802321, 0.84285233, 496.66047235, 0.37073947, 68.11603975
9.94000000, 0.41987317, 0.42201557, 0.84188874, 543.06371891, 0.26255316, 68.11750332
9.95000000, 0.41112244, 0.42928979, 0.84041223, 557.13268099, 0.23631554, 68.11853970
9.96000000, 0.42749593, 0.41349847, 0.84099440, 526.59094226, 0.32820966, 68.11947249
9.97000000, 0.44713788, 0.39408399, 0.84122186, 489.04168513, 0.45708675, 68.12076818
9.98000000, 0.45476117, 0.38695634, 0.84171751, 475.25621938, 0.47199916, 68.12257284
9.99000000, 0.44723192, 0.39448794, 0.84171986, 489.82296597, 0.43955591, 68.12443643
10.00000000, 0.43441533, 0.40562820, 0.84004353, 511.36917917, 0.38865672, 68.12617195
10.01000000, 0.44318607, 0.39647181, 0.83965788, 493.65993342, 0.41545199, 68.12770649
10.02000000, 0.47309275, 0.36967984, 0.84277259, 441.84201140, 0.57327847, 68.12934690
10.03000000, 0.48355382, 0.36113329, 0.84468712, 425.31226647, 0.66759323, 68.13161068
10.04000000, 0.46009323, 0.38506796, 0.84516120, 471.60393925, 0.52710093, 68.13424705
10.05000000, 0.42177124, 0.42135822, 0.84312946, 541.79236577, 0.27842095, 68.13632861
10.06000000, 0.40801510, 0.43390125, 0.84191635, 566.05163490, 0.17180762, 68.13742795
10.07000000, 0.42522496, 0.41770010, 0.84292506, 534.71724575, 0.26225604, 68.13810620
10.08000000, 0.43823882, 0.40493634, 0.84317515, 510.03104618, 0.30429914, 68.13914172
10.09000000, 0.43049082, 0.41100621, 0.84149702, 521.77069378, 0.23648191, 68.14034334
10.10000000, 0.42235542, 0.41767963, 0.84003505, 534.67765146, 0.16131556, 68.14127709
10.11000000, 0.42917338, 0.41057569, 0.83974907, 520.93803514, 0.24382843, 68.14191392
10.12000000, 0.44416800, 0.39641323, 0.84058123, 493.54664671, 0.32900603, 68.14287671
10.13000000, 0.45135086, 0.38913028, 0.84048113, 479.46079988, 0.34830737, 68.14417600
10.14000000, 0.45587198, 0.38428377, 0.84015574, 470.08723316, 0.40317470, 68.14555155
10.15000000, 0.47005747, 0.37189867, 0.84195614, 446.13341679, 0.44899819, 68.14714388
10.16000000, 0.47731440, 0.36727181, 0.84458621, 437.18466804, 0.41345159, 68.14891728
10.17000000, 0.45661077, 0.38804486, 0.84465563, 477.36151008, 0.28754238, 68.15055029
10.18000000, 0.42640117, 0.41675097, 0.84315213, 532.88153990, 0.16501158, 68.15168591
10.19000000, 0.41652383, 0.42510732, 0.84163115, 549.04343269, 0.16909622, 68.15233745
10.20000000, 0.43846018, 0.40314924, 0.84160941, 506.57464373, 0.34425611, 68.15300513
10.21000000, 0.47010775, 0.37477721, 0.84488495, 451.70074990, 0.56122911, 68.15436485
10.22000000, 0.46543801, 0.37967384, 0.84511186, 461.17125088, 0.52754506, 68.15658186
10.23000000, 0.43136249, 0.41204304, 0.84340553, 523.77601285, 0.28976917, 68.15866585
10.24000000, 0.40502686, 0.43647068, 0.84149755, 571.02113538, 0.11652898, 68.15981040
10.25000000, 0.40691080, 0.43459781, 0.84150861, 567.39884425, 0.11718818, 68.16027045
10.26000000, 0.42155794, 0.41850760, 0.84006554, 536.27901455, 0.20770360, 68.16073310
10.27000000, 0.44513741, 0.39423319, 0.83937059, 489.33025199, 0.33135144, 68.16155341
10.28000000, 0.47314647, 0.36846234, 0.84160881, 439.48726329, 0.45250010, 68.16286232
10.29000000, 0.47911514, 0.36385524, 0.84297038, 430.57673661, 0.44974072, 68.16464996
10.30000000, 0.46249180, 0.38036691, 0.84285871, 462.51170211, 0.35186441, 68.16642675
