All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
314.0,75.46071279858066,75.10116870227995,,,
315.0,75.72078204432223,75.35049136990017,,,
316.0,75.9755123181261,75.59443582900286,,,
317.0,76.22482824120604,75.83292967397716,,,
318.0,76.46865603696928,76.06590211701912,,,
319.0,76.70692355284825,76.29328400914244,,,
320.0,76.93956028165162,76.5150078607027,,,
321.0,77.16649738242864,76.73100786142906,,,
322.0,77.38766770084005,76.94121989995756,,,
323.0,77.60300578903038,77.14558158286009,,,
324.0,77.81244792499487,77.34403225316358,,,
325.0,78.01593213143587,77.53651300835362,,,
326.0,78.21339819410301,77.72296671785746,,,
327.0,78.40478767961133,77.90333804000106,,,
328.0,78.590043952733,78.07757343843514,,,
329.0,78.76911219315625,78.24562119802543,,,
330.0,78.94193941170784,78.40743144020226,,,
331.0,79.10847446603324,78.56295613776518,,,
332.0,79.26866807573066,78.71214912913803,,,
333.0,79.42247283693365,78.85496613207015,,,
334.0,79.56984323633893,78.99136475677993,,,
335.0,79.71073566467433,79.12130451853662,,,
336.0,79.84510842960358,79.24474684967666,,,
337.0,79.97292176806369,79.361655111051,,,
338.0,80.09413785803146,79.47199460290001,,,
339.0,80.20872082971573,79.57573257515293,,,
340.0,80.31663677617169,79.67283823714826,,,
341.0,80.41785376333459,79.76328276677296,,,
342.0,80.51234183946951,79.84703931901714,,,
343.0,80.60007304403456,79.92408303394198,,,
344.0,80.68102141595483,79.99439104405842,,,
345.0,80.75516300130474,80.05794248111457,,,
346.0,80.82247586039637,80.11471848228958,,,
347.0,80.88294007427174,80.16470219579243,,,
348.0,80.93653775059721,80.2078787858637,,,
349.0,80.98325302895805,80.24423543717897,,,
350.0,81.02307208555179,80.27376135865259,,,
351.0,81.05598313727899,80.29644778664066,,,
352.0,81.08197644522993,80.31228798754204,,,
353.0,81.1010443175666,80.3212772597971,,,
354.0,81.11318111179882,80.32341293528314,,,
355.0,81.1183832364539,80.31869438010635,,,
356.0,81.11664915213946,80.30712299478988,,,
357.0,81.10797937199895,80.28870221385826,,,
358.0,81.09237646155981,80.26343750481789,,,
359.0,81.06984503797423,80.23133636653431,,,
360.0,81.040391768653,80.19240832700635,,,
361.0,81.00402536929231,80.14666494053822,,,
362.0,80.96075660129485,80.09411978430992,,,
363.0,80.91059826858518,80.03478845434753,,,
364.0,80.85356521382093,79.96868856089398,,,
365.0,80.78967431400056,79.8958397231822,,,
366.0,80.71894447546927,79.8162635636119,,,
367.0,80.64139662832417,79.72998370133172,,,
368.0,80.55705372022088,79.63702574522887,,,
369.0,80.46594070958285,79.53741728632806,,,
370.0,80.3680845582158,79.43118788960219,,,
371.0,80.26351422332928,79.31836908519705,,,
372.0,80.15226064896773,79.19899435907284,,,
373.0,80.03435675685373,79.07309914306519,,,
374.0,79.90983743664582,78.94072080436848,,,
375.0,79.77873953561419,78.80189863444485,,,
376.0,79.64110184773692,78.65667383736206,,,
377.0,79.49696510222023,78.50508951756359,,,
378.0,79.34637195144606,78.34719066707476,,,
379.0,79.18936695835052,78.18302415214848,,,
380.0,79.02599658323705,78.01263869935497,,,
381.0,78.856309170028,77.83608488111891,,,
382.0,78.68035493195897,77.65341510070914,,,
383.0,78.49818593671982,77.46468357668464,,,
384.0,78.30985609104708,77.2699463268018,,,
385.0,78.11542112477198,77.06926115138782,,,
386.0,77.91493857432926,76.8626876161847,,,
387.0,77.70846776573099,76.65028703466957,,,
388.0,77.49606979701124,76.43212244985604,,,
389.0,77.27780752014615,76.20825861558235,,,
390.0,77.05374552245492,75.97876197729158,,,
391.0,76.82395010748749,75.74370065230995,,,
392.0,76.58848927540416,75.50314440962867,,,
393.0,76.34743270285341,75.25716464919583,,,
394.0,76.10085172235321,75.00583438072388,,,
395.0,75.84881930118287,74.74922820201962,,,
396.0,75.59141001979056,74.48742227684258,,,
397.0,75.32870004972399,74.22049431229883,,,
398.0,75.06076713108993,73.94852353577642,,,
399.0,74.7876905495496,73.67159067142994,,,
400.0,74.50955111285685,73.38977791622048,,,
401.0,74.22643112694584,73.10316891551874,,,
402.0,73.93841437157538,72.81184873827789,,,
403.0,73.64558607553708,72.51590385178432,,,
404.0,73.34803289143494,72.21542209599295,,,
405.0,73.0458428700433,71.9104926574554,,,
406.0,72.73910543425123,71.60120604284832,,,
407.0,72.42791135260096,71.2876540521099,,,
408.0,72.11235271242782,70.96992975119258,,,
409.0,71.79252289261036,70.64812744444008,,,
410.0,71.46851653593775,70.32234264659654,,,
411.0,71.14042952110377,69.99267205445679,,,
412.0,70.80835893433446,69.65921351816549,,,
413.0,70.472403040659,69.32206601217413,,,
414.0,70.13266125483128,68.98132960586418,,,
415.0,69.7892341119117,68.63710543384528,,,
416.0,69.44222323751701,68.28949566593735,,,
417.0,69.09173131774784,67.9386034768454,,,
418.0,68.73786206880216,67.58453301553595,,,
419.0,68.38072020628387,67.22738937432447,,,
420.0,68.02041141421601,66.86727855768267,,,
421.0,67.65704231376691,66.50430745077517,,,
422.0,67.2907204316995,66.13858378773472,,,
423.0,66.92155416855215,65.77021611968533,,,
424.0,66.54965276656154,65.39931378252311,,,
425.0,66.17512627733576,65.02598686446409,,,
426.0,65.79808552928858,64.65034617336862,,,
427.0,65.4186420948433,64.2725032038524,,,
428.0,65.03690825741687,63.89257010419344,,,
429.0,64.65299697819327,63.5106596430453,,,
430.0,64.26702186269654,63.12688517596579,,,
431.0,63.879097127173154,62.74136061177185,,,
432.0,63.489337564793416,62.35420037873,,,
433.0,63.097858511682496,61.965519390592725,,,
434.0,62.70477581279046,61.575433012490635,,,
435.0,62.31020578761205,61.184057026690766,,,
436.0,61.914265195765694,60.791507598231014,,,
437.0,61.51707120244263,60.397901240441044,,,
438.0,61.11874134373566,60.003354780359636,,,
439.0,60.71939349185855,59.6079853240591,,,
440.0,60.31914582026555,59.211910221886775,,,
441.0,59.91811676868202,58.81524703363413,,,
442.0,59.516425008056295,58.418113493643496,,,
443.0,59.11418940544288,58.020627475863215,,,
444.0,58.71152898882805,57.6229069588612,,,
445.0,58.30856291190713,57.22506999080757,,,
446.0,57.9054104188255,56.82723465443643,,,
447.0,57.502190808891875,56.42951903199762,,,
448.0,57.09902340127608,56.03204117020844,,,
449.0,56.696027499700314,55.63491904521605,,,
450.0,56.29332235713544,55.238270527580674,,,
451.0,55.8910271405121,54.842213347290226,,,
452.0,55.48926089545715,54.44686505881675,,,
453.0,55.08814251106633,54.052343006224724,,,
454.0,54.68779068472292,53.658764288342034,,,
455.0,54.288323886973416,53.266245724003596,,,
456.0,53.889860326470036,52.87490381737821,,,
457.0,53.49251791499103,52.484854723388736,,,
458.0,53.096414232548526,52.096214213235776,,,
459.0,52.701666492594924,51.70909764003564,,,
460.0,52.30839150733733,51.32361990458205,,,
461.0,51.91670565317102,50.939895421242156,,,
462.0,51.52672483624195,50.5580380839972,,,
463.0,51.13856445814794,50.17816123263713,,,
464.0,50.75233938178986,49.80037761912034,,,
465.0,50.36816389738153,49.424799374107295,,,
466.0,49.98615168862957,49.05153797367899,,,
467.0,49.606415799092495,48.68070420624932,,,
468.0,49.22906859872947,48.312408139682034,,,
469.0,48.85422175064792,47.94675908862101,,,
470.0,48.481986178061,47.58386558204461,,,
471.0,48.11247203146327,47.22383533105288,,,
472.0,47.7457886560356,46.866775196897535,,,
473.0,47.38204455928821,46.51279115926445,,,
474.0,47.02134737895133,46.16198828481754,,,
475.0,46.66380385112382,45.81447069601363,,,
476.0,46.3095197786877,45.47034154019792,,,
477.0,45.95860000000002,45.129702958988325,,,
478.0,45.61114835786898,44.7926560579589,,,
479.0,45.2672676688255,44.459300876630394,,,
480.0,44.92705969269795,44.129736358777215,,,
481.0,44.59062510249986,43.804060323059986,,,
482.0,44.25806345463924,43.48236943399164,,,
483.0,43.92947315945803,43.16475917324624,,,
484.0,43.60495145211115,42.851323811319,,,
485.0,43.28459436379282,42.542156379545524,,,
486.0,42.96849669331953,42.23734864248917,,,
487.0,42.656751979077455,41.93699107070415,,,
488.0,42.349452471343106,41.64117281388274,,,
489.0,42.046689104984715,41.34998167439471,,,
490.0,41.74855147255346,41.06350408122651,,,
491.0,41.45512779777131,40.781825064328004,,,
492.0,41.16650490942433,40.50502822937476,,,
493.0,40.88276821566876,40.23319573295272,,,
494.0,40.604001678757115,39.96640825817329,,,
495.0,40.3302877901926,39.70474499072555,,,
496.0,40.061707546318445,39.448283595372985,,,
497.0,39.79834042434991,39.19710019290176,,,
498.0,39.540264358855495,38.951269337527094,,,
499.0,39.287555718695074,38.71086399476465,,,
500.0,39.04028928442095,38.47595551977361,,,
501.0,38.79853822614915,38.246613636177514,,,
502.0,38.562374081907194,38.022906415369526,,,
503.0,38.3318667364649,37.804900256308045,,,
504.0,38.107084400654315,37.5926598658086,,,
505.0,37.88809359118499,37.38624823933824,,,
506.0,37.674959110960664,37.18572664231766,,,
507.0,37.46774402990302,36.99115459193686,,,
508.0,37.26650966628835,36.80258983948986,,,
509.0,37.07131556860236,36.62008835323325,,,
510.0,36.88221949791899,36.44370430177433,,,
511.0,36.69927741080773,36.27349003799313,,,
512.0,36.522543442775486,36.10949608350341,,,
513.0,36.35206989224672,35.95177111365737,,,
514.0,36.187907205087726,35.80036194309815,,,
515.0,36.030103959678755,35.65531351186464,,,
516.0,35.87870685253891,35.516668872052875,,,
517.0,35.73376068450797,35.38446917503755,,,
518.0,35.59530834748898,35.258753659257835,,,
519.0,35.46339081175598,35.13955963857097,,,
520.0,35.33804711383013,35.02692249117703,,,
521.0,35.219314344928236,34.92087564911828,,,
522.0,35.10722763998682,34.82145058835614,,,
523.0,35.00182016726521,34.72867681942873,,,
524.0,34.9031231185304,34.64258187869183,,,
525.0,34.811165699827015,34.563191320145734,,,
526.0,34.7259751228347,34.49052870785052,,,
527.0,34.64757659681574,34.42461560893197,,,
528.0,34.57599332115534,34.36547158718016,,,
529.0,34.5112464784964,34.31311419724276,,,
530.0,34.45335522847135,34.267558979414545,,,
531.0,34.40233670203246,34.22881945502486,,,
532.0,34.3582059963825,34.19690712242436,,,
533.0,34.32097617050727,34.17183145357214,,,
534.0,34.29065824131122,34.15359989122433,,,
535.0,34.26726118035738,34.142217846725046,,,
536.0,34.25079191121248,34.13768869840018,,,
537.0,34.24125530739825,34.140013790554704,,,
538.0,34.23865419094917,34.149192433073694,,,
539.0,34.24298933157746,34.16522190162709,,,
540.0,34.25425944644525,34.188097438478366,,,
541.0,34.27246120054424,34.21781225389668,,,
542.0,34.29758920768256,34.25435752817212,,,
543.0,34.32963603207861,34.29772241423351,,,
544.0,34.36859219056148,34.34789404086797,,,
545.0,34.41444615537712,34.40485751654121,,,
546.0,34.467184357599635,34.46859593381754,,,
547.0,34.52679119114651,34.5390903743782,,,
548.0,34.5932490173967,34.61631991463649,,,
549.0,34.666538170410234,34.70026163194822,,,
550.0,34.74663696274761,34.79089061141538,,,
551.0,34.833521691887526,34.88817995328114,,,
552.0,34.92716664724077,34.992100780914114,,,
553.0,35.02754411775848,35.102622249379195,,,
554.0,35.13462440013217,35.21971155459272,,,
555.0,35.24837580758356,35.343333943059164,,,
556.0,35.3687646792411,35.47345272218632,,,
557.0,35.49575539010078,35.61002927117613,,,
558.0,35.62931036156819,35.753023052487805,,,
559.0,35.76939007257856,35.90239162386981,,,
560.0,35.91595307129175,36.0580906509573,,,
561.0,36.068955987358464,36.22007392043098,,,
562.0,36.22835354475427,36.38829335373386,,,
563.0,36.39409857517745,36.56269902134151,,,
564.0,36.56614203200694,36.743239157581726,,,
565.0,36.744433004815946,36.929860175999174,,,
566.0,36.9289187344372,37.122506685260575,,,
567.0,37.119544628575206,37.321121505595386,,,
568.0,37.316254277960994,37.52564568576757,,,
569.0,37.51898947304457,37.73601852057287,,,
570.0,37.72769022122003,37.95217756885695,,,
571.0,37.94229476457831,38.17405867204867,,,
572.0,38.162739598182355,38.40159597320304,,,
573.0,38.38895948885933,38.634721936548345,,,
574.0,38.62088749450399,38.87336736753169,,,
575.0,38.85845498388814,39.11746143335658,,,
576.0,39.101591656969575,39.36693168400713,,,
577.0,39.35022556569507,39.621704073751886,,,
578.0,39.604283135290856,39.8817029831216,,,
579.0,39.86368918603469,40.146851241354035,,,
580.0,40.12836695550273,40.41707014929903,,,
